,date_id,day,week,month,year,season,weekend,weekday,quarter,semester,holiday
582,16062014,16,4,6,2014,Summer,Work Day,Monday,Q2,S1,Not Holiday
583,10102018,10,2,10,2018,Autumn,Work Day,Wednesday,Q4,S2,Not Holiday
584,19092014,19,3,9,2014,Autumn,Work Day,Friday,Q3,S2,Not Holiday
586,29062018,29,5,6,2018,Summer,Work Day,Friday,Q2,S1,Not Holiday
594,22082017,22,4,8,2017,Summer,Work Day,Tuesday,Q3,S2,Not Holiday
596,27022015,27,5,2,2015,Winter,Work Day,Friday,Q1,S1,Not Holiday
597,14062013,14,3,6,2013,Summer,Work Day,Friday,Q2,S1,Not Holiday
599,29122014,29,5,12,2014,Winter,Work Day,Monday,Q4,S2,Not Holiday
600,17052013,17,3,5,2013,Spring,Work Day,Friday,Q2,S1,Not Holiday
601,1062018,1,1,6,2018,Summer,Work Day,Friday,Q2,S1,Not Holiday
602,3022015,3,2,2,2015,Winter,Work Day,Tuesday,Q1,S1,Not Holiday
605,7102016,7,2,10,2016,Autumn,Work Day,Friday,Q4,S2,Not Holiday
606,20122017,20,4,12,2017,Winter,Work Day,Wednesday,Q4,S2,Not Holiday
608,1062017,1,1,6,2017,Summer,Work Day,Thursday,Q2,S1,Not Holiday
609,8112016,8,2,11,2016,Autumn,Work Day,Tuesday,Q4,S2,Not Holiday
610,5052017,5,1,5,2017,Spring,Work Day,Friday,Q2,S1,Not Holiday
611,27062017,27,5,6,2017,Summer,Work Day,Tuesday,Q2,S1,Not Holiday
615,27042018,27,5,4,2018,Spring,Work Day,Friday,Q2,S1,Not Holiday
616,7042014,7,2,4,2014,Spring,Work Day,Monday,Q2,S1,Not Holiday
617,9122015,9,2,12,2015,Winter,Work Day,Wednesday,Q4,S2,Not Holiday
619,1122015,1,1,12,2015,Winter,Work Day,Tuesday,Q4,S2,Holiday
621,27062018,27,5,6,2018,Summer,Work Day,Wednesday,Q2,S1,Not Holiday
622,28052015,28,5,5,2015,Spring,Work Day,Thursday,Q2,S1,Not Holiday
624,9072015,9,2,7,2015,Summer,Work Day,Thursday,Q3,S2,Not Holiday
625,25012016,25,5,1,2016,Winter,Work Day,Monday,Q1,S1,Not Holiday
626,16012017,16,4,1,2017,Winter,Work Day,Monday,Q1,S1,Not Holiday
629,22042015,22,4,4,2015,Spring,Work Day,Wednesday,Q2,S1,Not Holiday
630,15032015,15,3,3,2015,Spring,Weekend,Sunday,Q1,S1,Not Holiday
633,8082014,8,2,8,2014,Summer,Work Day,Friday,Q3,S2,Not Holiday
637,23092013,23,5,9,2013,Autumn,Work Day,Monday,Q3,S2,Not Holiday
638,29102015,29,5,10,2015,Autumn,Work Day,Thursday,Q4,S2,Not Holiday
643,20102018,20,3,10,2018,Autumn,Weekend,Saturday,Q4,S2,Not Holiday
645,14062017,14,3,6,2017,Summer,Work Day,Wednesday,Q2,S1,Not Holiday
646,9092016,9,2,9,2016,Autumn,Work Day,Friday,Q3,S2,Not Holiday
647,21112014,21,4,11,2014,Autumn,Work Day,Friday,Q4,S2,Not Holiday
649,12032015,12,3,3,2015,Spring,Work Day,Thursday,Q1,S1,Not Holiday
650,14102014,14,3,10,2014,Autumn,Work Day,Tuesday,Q4,S2,Not Holiday
652,2092015,2,1,9,2015,Autumn,Work Day,Wednesday,Q3,S2,Not Holiday
656,26022018,26,5,2,2018,Winter,Work Day,Monday,Q1,S1,Not Holiday
661,22082018,22,4,8,2018,Summer,Work Day,Wednesday,Q3,S2,Not Holiday
663,5052018,5,1,5,2018,Spring,Weekend,Saturday,Q2,S1,Not Holiday
664,24042018,24,5,4,2018,Spring,Work Day,Tuesday,Q2,S1,Not Holiday
668,1062016,1,1,6,2016,Summer,Work Day,Wednesday,Q2,S1,Not Holiday
669,26042019,26,4,4,2019,Spring,Work Day,Friday,Q2,S1,Not Holiday
672,12092014,12,2,9,2014,Autumn,Work Day,Friday,Q3,S2,Not Holiday
673,12052015,12,3,5,2015,Spring,Work Day,Tuesday,Q2,S1,Not Holiday
676,29052014,29,5,5,2014,Spring,Work Day,Thursday,Q2,S1,Not Holiday
685,15072019,15,3,7,2019,Summer,Work Day,Monday,Q3,S2,Not Holiday
687,10052018,10,2,5,2018,Spring,Work Day,Thursday,Q2,S1,Not Holiday
688,16122014,16,3,12,2014,Winter,Work Day,Tuesday,Q4,S2,Not Holiday
695,27012015,27,5,1,2015,Winter,Work Day,Tuesday,Q1,S1,Not Holiday
696,6022015,6,2,2,2015,Winter,Work Day,Friday,Q1,S1,Not Holiday
697,11122007,11,3,12,2007,Winter,Work Day,Tuesday,Q4,S2,Not Holiday
698,29052017,29,5,5,2017,Spring,Work Day,Monday,Q2,S1,Not Holiday
700,11042016,11,3,4,2016,Spring,Work Day,Monday,Q2,S1,Not Holiday
701,20042018,20,4,4,2018,Spring,Work Day,Friday,Q2,S1,Not Holiday
702,26052017,26,4,5,2017,Spring,Work Day,Friday,Q2,S1,Not Holiday
707,17012015,17,3,1,2015,Winter,Weekend,Saturday,Q1,S1,Not Holiday
709,4052018,4,1,5,2018,Spring,Work Day,Friday,Q2,S1,Not Holiday
719,5072018,5,2,7,2018,Summer,Work Day,Thursday,Q3,S2,Not Holiday
720,9062015,9,2,6,2015,Summer,Work Day,Tuesday,Q2,S1,Not Holiday
722,24072017,24,5,7,2017,Summer,Work Day,Monday,Q3,S2,Not Holiday
723,12102015,12,3,10,2015,Autumn,Work Day,Monday,Q4,S2,Not Holiday
724,9122014,9,2,12,2014,Winter,Work Day,Tuesday,Q4,S2,Not Holiday
725,16032015,16,4,3,2015,Spring,Work Day,Monday,Q1,S1,Not Holiday
729,30112017,30,5,11,2017,Autumn,Work Day,Thursday,Q4,S2,Not Holiday
737,20122014,20,3,12,2014,Winter,Weekend,Saturday,Q4,S2,Not Holiday
739,2102015,2,1,10,2015,Autumn,Work Day,Friday,Q4,S2,Not Holiday
743,14072015,14,3,7,2015,Summer,Work Day,Tuesday,Q3,S2,Not Holiday
745,2122016,2,1,12,2016,Winter,Work Day,Friday,Q4,S2,Not Holiday
746,26012010,26,5,1,2010,Winter,Work Day,Tuesday,Q1,S1,Not Holiday
750,5062019,5,2,6,2019,Summer,Work Day,Wednesday,Q2,S1,Not Holiday
755,10092015,10,2,9,2015,Autumn,Work Day,Thursday,Q3,S2,Not Holiday
757,23122014,23,4,12,2014,Winter,Work Day,Tuesday,Q4,S2,Not Holiday
759,20012015,20,4,1,2015,Winter,Work Day,Tuesday,Q1,S1,Not Holiday
760,5022018,5,2,2,2018,Winter,Work Day,Monday,Q1,S1,Not Holiday
761,1011951,1,1,1,1951,Winter,Work Day,Monday,Q1,S1,Holiday
763,10112016,10,2,11,2016,Autumn,Work Day,Thursday,Q4,S2,Not Holiday
764,7072015,7,2,7,2015,Summer,Work Day,Tuesday,Q3,S2,Not Holiday
765,10042017,10,3,4,2017,Spring,Work Day,Monday,Q2,S1,Holiday
767,23102017,23,5,10,2017,Autumn,Work Day,Monday,Q4,S2,Not Holiday
768,7082014,7,2,8,2014,Summer,Work Day,Thursday,Q3,S2,Not Holiday
769,2052017,2,1,5,2017,Spring,Work Day,Tuesday,Q2,S1,Not Holiday
772,27032018,27,5,3,2018,Spring,Work Day,Tuesday,Q1,S1,Not Holiday
776,13102016,13,3,10,2016,Autumn,Work Day,Thursday,Q4,S2,Not Holiday
777,22092015,22,4,9,2015,Autumn,Work Day,Tuesday,Q3,S2,Not Holiday
779,16052016,16,4,5,2016,Spring,Work Day,Monday,Q2,S1,Not Holiday
781,12052018,12,2,5,2018,Spring,Weekend,Saturday,Q2,S1,Not Holiday
782,9032016,9,2,3,2016,Spring,Work Day,Wednesday,Q1,S1,Not Holiday
783,27052014,27,5,5,2014,Spring,Work Day,Tuesday,Q2,S1,Not Holiday
785,6092017,6,2,9,2017,Autumn,Work Day,Wednesday,Q3,S2,Not Holiday
787,9052014,9,2,5,2014,Spring,Work Day,Friday,Q2,S1,Not Holiday
788,28012014,28,5,1,2014,Winter,Work Day,Tuesday,Q1,S1,Not Holiday
789,29022016,29,5,2,2016,Winter,Work Day,Monday,Q1,S1,Not Holiday
790,23102014,23,4,10,2014,Autumn,Work Day,Thursday,Q4,S2,Not Holiday
791,25022015,25,5,2,2015,Winter,Work Day,Wednesday,Q1,S1,Not Holiday
797,3062014,3,2,6,2014,Summer,Work Day,Tuesday,Q2,S1,Not Holiday
798,23112016,23,4,11,2016,Autumn,Work Day,Wednesday,Q4,S2,Not Holiday
800,7092015,7,2,9,2015,Autumn,Work Day,Monday,Q3,S2,Not Holiday
804,16012018,16,3,1,2018,Winter,Work Day,Tuesday,Q1,S1,Not Holiday
805,8042015,8,2,4,2015,Spring,Work Day,Wednesday,Q2,S1,Not Holiday
806,27112014,27,5,11,2014,Autumn,Work Day,Thursday,Q4,S2,Not Holiday
808,30052012,30,5,5,2012,Spring,Work Day,Wednesday,Q2,S1,Not Holiday
812,18012018,18,3,1,2018,Winter,Work Day,Thursday,Q1,S1,Not Holiday
813,12062015,12,2,6,2015,Summer,Work Day,Friday,Q2,S1,Not Holiday
815,3012017,3,2,1,2017,Winter,Work Day,Tuesday,Q1,S1,Not Holiday
817,1042016,1,1,4,2016,Spring,Work Day,Friday,Q2,S1,Not Holiday
818,17022018,17,3,2,2018,Winter,Weekend,Saturday,Q1,S1,Not Holiday
820,8052014,8,2,5,2014,Spring,Work Day,Thursday,Q2,S1,Not Holiday
822,17072017,17,4,7,2017,Summer,Work Day,Monday,Q3,S2,Not Holiday
823,25082017,25,4,8,2017,Summer,Work Day,Friday,Q3,S2,Not Holiday
824,26012015,26,5,1,2015,Winter,Work Day,Monday,Q1,S1,Not Holiday
825,13082013,13,3,8,2013,Summer,Work Day,Tuesday,Q3,S2,Not Holiday
826,1092017,1,1,9,2017,Autumn,Work Day,Friday,Q3,S2,Not Holiday
827,23092014,23,4,9,2014,Autumn,Work Day,Tuesday,Q3,S2,Not Holiday
829,8032010,8,2,3,2010,Spring,Work Day,Monday,Q1,S1,Not Holiday
831,28042015,28,5,4,2015,Spring,Work Day,Tuesday,Q2,S1,Not Holiday
832,25032015,25,5,3,2015,Spring,Work Day,Wednesday,Q1,S1,Not Holiday
833,24022015,24,5,2,2015,Winter,Work Day,Tuesday,Q1,S1,Holiday
834,21102015,21,4,10,2015,Autumn,Work Day,Wednesday,Q4,S2,Not Holiday
835,14092018,14,3,9,2018,Autumn,Work Day,Friday,Q3,S2,Not Holiday
836,14102016,14,3,10,2016,Autumn,Work Day,Friday,Q4,S2,Not Holiday
839,15102018,15,3,10,2018,Autumn,Work Day,Monday,Q4,S2,Not Holiday
840,4052017,4,1,5,2017,Spring,Work Day,Thursday,Q2,S1,Not Holiday
845,5072017,5,2,7,2017,Summer,Work Day,Wednesday,Q3,S2,Not Holiday
846,5012016,5,2,1,2016,Winter,Work Day,Tuesday,Q1,S1,Not Holiday
848,29112013,29,5,11,2013,Autumn,Work Day,Friday,Q4,S2,Not Holiday
849,30122015,30,5,12,2015,Winter,Work Day,Wednesday,Q4,S2,Not Holiday
854,22122014,22,4,12,2014,Winter,Work Day,Monday,Q4,S2,Not Holiday
856,1042015,1,1,4,2015,Spring,Work Day,Wednesday,Q2,S1,Not Holiday
859,1011970,1,1,1,1970,Winter,Work Day,Thursday,Q1,S1,Holiday
862,15012015,15,3,1,2015,Winter,Work Day,Thursday,Q1,S1,Not Holiday
868,19122013,19,4,12,2013,Winter,Work Day,Thursday,Q4,S2,Not Holiday
869,7042016,7,2,4,2016,Spring,Work Day,Thursday,Q2,S1,Not Holiday
880,16022018,16,3,2,2018,Winter,Work Day,Friday,Q1,S1,Not Holiday
882,20012016,20,4,1,2016,Winter,Work Day,Wednesday,Q1,S1,Not Holiday
888,21012011,21,4,1,2011,Winter,Work Day,Friday,Q1,S1,Not Holiday
889,29082013,29,5,8,2013,Summer,Work Day,Thursday,Q3,S2,Not Holiday
894,30032019,30,5,3,2019,Spring,Weekend,Saturday,Q1,S1,Not Holiday
895,3032015,3,2,3,2015,Spring,Work Day,Tuesday,Q1,S1,Not Holiday
897,6122017,6,2,12,2017,Winter,Work Day,Wednesday,Q4,S2,Not Holiday
898,5012015,5,2,1,2015,Winter,Work Day,Monday,Q1,S1,Not Holiday
903,8112012,8,2,11,2012,Autumn,Work Day,Thursday,Q4,S2,Not Holiday
904,16102015,16,3,10,2015,Autumn,Work Day,Friday,Q4,S2,Not Holiday
910,10052017,10,2,5,2017,Spring,Work Day,Wednesday,Q2,S1,Not Holiday
911,17032016,17,3,3,2016,Spring,Work Day,Thursday,Q1,S1,Not Holiday
915,14022014,14,3,2,2014,Winter,Work Day,Friday,Q1,S1,Not Holiday
917,28122014,28,4,12,2014,Winter,Weekend,Sunday,Q4,S2,Not Holiday
918,3042016,3,1,4,2016,Spring,Weekend,Sunday,Q2,S1,Not Holiday
919,17052016,17,4,5,2016,Spring,Work Day,Tuesday,Q2,S1,Not Holiday
920,4082017,4,1,8,2017,Summer,Work Day,Friday,Q3,S2,Not Holiday
924,16112015,16,4,11,2015,Autumn,Work Day,Monday,Q4,S2,Not Holiday
925,18072014,18,3,7,2014,Summer,Work Day,Friday,Q3,S2,Not Holiday
927,11052015,11,3,5,2015,Spring,Work Day,Monday,Q2,S1,Not Holiday
930,9022018,9,2,2,2018,Winter,Work Day,Friday,Q1,S1,Not Holiday
931,25052016,25,5,5,2016,Spring,Work Day,Wednesday,Q2,S1,Not Holiday
933,11062002,11,3,6,2002,Summer,Work Day,Tuesday,Q2,S1,Holiday
935,24112016,24,4,11,2016,Autumn,Work Day,Thursday,Q4,S2,Not Holiday
937,6112015,6,2,11,2015,Autumn,Work Day,Friday,Q4,S2,Not Holiday
938,7112017,7,2,11,2017,Autumn,Work Day,Tuesday,Q4,S2,Not Holiday
939,8102018,8,2,10,2018,Autumn,Work Day,Monday,Q4,S2,Not Holiday
946,13052016,13,3,5,2016,Spring,Work Day,Friday,Q2,S1,Not Holiday
948,3032016,3,1,3,2016,Spring,Work Day,Thursday,Q1,S1,Not Holiday
957,13122014,13,2,12,2014,Winter,Weekend,Saturday,Q4,S2,Not Holiday
958,11102018,11,2,10,2018,Autumn,Work Day,Thursday,Q4,S2,Not Holiday
961,24042015,24,4,4,2015,Spring,Work Day,Friday,Q2,S1,Not Holiday
963,18032016,18,3,3,2016,Spring,Work Day,Friday,Q1,S1,Not Holiday
965,12032017,12,2,3,2017,Spring,Weekend,Sunday,Q1,S1,Not Holiday
967,14092015,14,3,9,2015,Autumn,Work Day,Monday,Q3,S2,Not Holiday
979,31072015,31,5,7,2015,Summer,Work Day,Friday,Q3,S2,Not Holiday
981,10122016,10,2,12,2016,Winter,Weekend,Saturday,Q4,S2,Not Holiday
982,11022016,11,2,2,2016,Winter,Work Day,Thursday,Q1,S1,Not Holiday
983,25112009,25,5,11,2009,Autumn,Work Day,Wednesday,Q4,S2,Not Holiday
984,24082012,24,4,8,2012,Summer,Work Day,Friday,Q3,S2,Not Holiday
985,6102015,6,2,10,2015,Autumn,Work Day,Tuesday,Q4,S2,Not Holiday
986,21082017,21,4,8,2017,Summer,Work Day,Monday,Q3,S2,Not Holiday
988,8092015,8,2,9,2015,Autumn,Work Day,Tuesday,Q3,S2,Not Holiday
989,30042014,30,5,4,2014,Spring,Work Day,Wednesday,Q2,S1,Not Holiday
999,30012018,30,5,1,2018,Winter,Work Day,Tuesday,Q1,S1,Not Holiday
1005,9032015,9,3,3,2015,Spring,Work Day,Monday,Q1,S1,Not Holiday
1006,5052015,5,2,5,2015,Spring,Work Day,Tuesday,Q2,S1,Not Holiday
1007,10022017,10,2,2,2017,Winter,Work Day,Friday,Q1,S1,Not Holiday
1008,2052014,2,1,5,2014,Spring,Work Day,Friday,Q2,S1,Not Holiday
1009,1032015,1,1,3,2015,Spring,Weekend,Sunday,Q1,S1,Not Holiday
1012,20042015,20,4,4,2015,Spring,Work Day,Monday,Q2,S1,Not Holiday
1013,17032014,17,4,3,2014,Spring,Work Day,Monday,Q1,S1,Not Holiday
1015,27022014,27,5,2,2014,Winter,Work Day,Thursday,Q1,S1,Not Holiday
1017,6052015,6,2,5,2015,Spring,Work Day,Wednesday,Q2,S1,Not Holiday
1019,11032014,11,3,3,2014,Spring,Work Day,Tuesday,Q1,S1,Not Holiday
1021,17122012,17,4,12,2012,Winter,Work Day,Monday,Q4,S2,Not Holiday
1025,4042018,4,2,4,2018,Spring,Work Day,Wednesday,Q2,S1,Not Holiday
1026,26062015,26,4,6,2015,Summer,Work Day,Friday,Q2,S1,Not Holiday
1027,19022016,19,3,2,2016,Winter,Work Day,Friday,Q1,S1,Not Holiday
1028,29012014,29,5,1,2014,Winter,Work Day,Wednesday,Q1,S1,Not Holiday
1030,7052014,7,2,5,2014,Spring,Work Day,Wednesday,Q2,S1,Not Holiday
1032,23052011,23,5,5,2011,Spring,Work Day,Monday,Q2,S1,Not Holiday
1033,27062013,27,5,6,2013,Summer,Work Day,Thursday,Q2,S1,Not Holiday
1035,2122014,2,1,12,2014,Winter,Work Day,Tuesday,Q4,S2,Not Holiday
1036,10102014,10,2,10,2014,Autumn,Work Day,Friday,Q4,S2,Not Holiday
1037,24052017,24,4,5,2017,Spring,Work Day,Wednesday,Q2,S1,Not Holiday
1038,10092009,10,2,9,2009,Autumn,Work Day,Thursday,Q3,S2,Not Holiday
1040,12022014,12,3,2,2014,Winter,Work Day,Wednesday,Q1,S1,Not Holiday
1044,6062014,6,2,6,2014,Summer,Work Day,Friday,Q2,S1,Not Holiday
1046,29092015,29,5,9,2015,Autumn,Work Day,Tuesday,Q3,S2,Not Holiday
1047,1082014,1,1,8,2014,Summer,Work Day,Friday,Q3,S2,Not Holiday
1053,13032015,13,3,3,2015,Spring,Work Day,Friday,Q1,S1,Not Holiday
1054,17072018,17,4,7,2018,Summer,Work Day,Tuesday,Q3,S2,Not Holiday
1062,14012014,14,3,1,2014,Winter,Work Day,Tuesday,Q1,S1,Not Holiday
1063,28062018,28,5,6,2018,Summer,Work Day,Thursday,Q2,S1,Not Holiday
1065,30042015,30,5,4,2015,Spring,Work Day,Thursday,Q2,S1,Not Holiday
1066,17012018,17,3,1,2018,Winter,Work Day,Wednesday,Q1,S1,Not Holiday
1068,9022015,9,3,2,2015,Winter,Work Day,Monday,Q1,S1,Not Holiday
1070,21062016,21,4,6,2016,Summer,Work Day,Tuesday,Q2,S1,Not Holiday
1071,3042007,3,2,4,2007,Spring,Work Day,Tuesday,Q2,S1,Not Holiday
1073,1042009,1,1,4,2009,Spring,Work Day,Wednesday,Q2,S1,Not Holiday
1074,20102017,20,4,10,2017,Autumn,Work Day,Friday,Q4,S2,Not Holiday
1075,2062017,2,1,6,2017,Summer,Work Day,Friday,Q2,S1,Not Holiday
1076,6062016,6,2,6,2016,Summer,Work Day,Monday,Q2,S1,Not Holiday
1078,30122016,30,5,12,2016,Winter,Work Day,Friday,Q4,S2,Not Holiday
1082,15072015,15,3,7,2015,Summer,Work Day,Wednesday,Q3,S2,Not Holiday
1089,28042014,28,5,4,2014,Spring,Work Day,Monday,Q2,S1,Not Holiday
1090,31052015,31,5,5,2015,Spring,Weekend,Sunday,Q2,S1,Not Holiday
1092,21072016,21,4,7,2016,Summer,Work Day,Thursday,Q3,S2,Not Holiday
1093,3062015,3,1,6,2015,Summer,Work Day,Wednesday,Q2,S1,Not Holiday
1096,4022015,4,2,2,2015,Winter,Work Day,Wednesday,Q1,S1,Not Holiday
1097,14072016,14,3,7,2016,Summer,Work Day,Thursday,Q3,S2,Not Holiday
1099,6042018,6,2,4,2018,Spring,Work Day,Friday,Q2,S1,Not Holiday
1100,19072018,19,4,7,2018,Summer,Work Day,Thursday,Q3,S2,Not Holiday
1101,28102015,28,5,10,2015,Autumn,Work Day,Wednesday,Q4,S2,Not Holiday
1103,30122014,30,5,12,2014,Winter,Work Day,Tuesday,Q4,S2,Not Holiday
1104,29092014,29,5,9,2014,Autumn,Work Day,Monday,Q3,S2,Not Holiday
1105,19072011,19,4,7,2011,Summer,Work Day,Tuesday,Q3,S2,Not Holiday
1107,17122015,17,3,12,2015,Winter,Work Day,Thursday,Q4,S2,Not Holiday
1109,24082015,24,5,8,2015,Summer,Work Day,Monday,Q3,S2,Not Holiday
1110,31032015,31,6,3,2015,Spring,Work Day,Tuesday,Q1,S1,Not Holiday
1114,25112014,25,5,11,2014,Autumn,Work Day,Tuesday,Q4,S2,Not Holiday
1115,9052017,9,2,5,2017,Spring,Work Day,Tuesday,Q2,S1,Not Holiday
1116,22022018,22,4,2,2018,Winter,Work Day,Thursday,Q1,S1,Not Holiday
1117,20052016,20,4,5,2016,Spring,Work Day,Friday,Q2,S1,Not Holiday
1118,12092017,12,3,9,2017,Autumn,Work Day,Tuesday,Q3,S2,Not Holiday
1119,26012016,26,5,1,2016,Winter,Work Day,Tuesday,Q1,S1,Not Holiday
1120,6082014,6,2,8,2014,Summer,Work Day,Wednesday,Q3,S2,Not Holiday
1122,13022015,13,3,2,2015,Winter,Work Day,Friday,Q1,S1,Not Holiday
1125,1062015,1,1,6,2015,Summer,Work Day,Monday,Q2,S1,Not Holiday
1126,13052017,13,2,5,2017,Spring,Weekend,Saturday,Q2,S1,Not Holiday
1128,22052015,22,4,5,2015,Spring,Work Day,Friday,Q2,S1,Not Holiday
1137,24042014,24,4,4,2014,Spring,Work Day,Thursday,Q2,S1,Not Holiday
1140,29042014,29,5,4,2014,Spring,Work Day,Tuesday,Q2,S1,Not Holiday
1141,4062014,4,2,6,2014,Summer,Work Day,Wednesday,Q2,S1,Not Holiday
1142,12122016,12,3,12,2016,Winter,Work Day,Monday,Q4,S2,Not Holiday
1148,18072017,18,4,7,2017,Summer,Work Day,Tuesday,Q3,S2,Not Holiday
1149,18042016,18,4,4,2016,Spring,Work Day,Monday,Q2,S1,Not Holiday
1152,5072016,5,2,7,2016,Summer,Work Day,Tuesday,Q3,S2,Not Holiday
1158,12042016,12,3,4,2016,Spring,Work Day,Tuesday,Q2,S1,Holiday
1170,18012017,18,4,1,2017,Winter,Work Day,Wednesday,Q1,S1,Not Holiday
1176,17052018,17,3,5,2018,Spring,Work Day,Thursday,Q2,S1,Not Holiday
1177,14122015,14,3,12,2015,Winter,Work Day,Monday,Q4,S2,Not Holiday
1178,3042018,3,2,4,2018,Spring,Work Day,Tuesday,Q2,S1,Not Holiday
1180,28092018,28,5,9,2018,Autumn,Work Day,Friday,Q3,S2,Not Holiday
1184,21032014,21,4,3,2014,Spring,Work Day,Friday,Q1,S1,Not Holiday
1188,20092016,20,4,9,2016,Autumn,Work Day,Tuesday,Q3,S2,Not Holiday
1190,19072012,19,4,7,2012,Summer,Work Day,Thursday,Q3,S2,Not Holiday
1191,31032017,31,5,3,2017,Spring,Work Day,Friday,Q1,S1,Not Holiday
1194,29082018,29,5,8,2018,Summer,Work Day,Wednesday,Q3,S2,Not Holiday
1195,24052015,24,4,5,2015,Spring,Weekend,Sunday,Q2,S1,Not Holiday
1196,29072016,29,5,7,2016,Summer,Work Day,Friday,Q3,S2,Not Holiday
1199,19122018,19,4,12,2018,Winter,Work Day,Wednesday,Q4,S2,Not Holiday
1201,17072015,17,3,7,2015,Summer,Work Day,Friday,Q3,S2,Not Holiday
1202,22012015,22,4,1,2015,Winter,Work Day,Thursday,Q1,S1,Not Holiday
1203,28122016,28,5,12,2016,Winter,Work Day,Wednesday,Q4,S2,Not Holiday
1204,22102015,22,4,10,2015,Autumn,Work Day,Thursday,Q4,S2,Not Holiday
1206,29112014,29,5,11,2014,Autumn,Weekend,Saturday,Q4,S2,Not Holiday
1208,21042016,21,4,4,2016,Spring,Work Day,Thursday,Q2,S1,Not Holiday
1210,29072014,29,5,7,2014,Summer,Work Day,Tuesday,Q3,S2,Not Holiday
1214,20112015,20,4,11,2015,Autumn,Work Day,Friday,Q4,S2,Not Holiday
1215,3072015,3,1,7,2015,Summer,Work Day,Friday,Q3,S2,Not Holiday
1218,11052014,11,2,5,2014,Spring,Weekend,Sunday,Q2,S1,Not Holiday
1221,14032011,14,3,3,2011,Spring,Work Day,Monday,Q1,S1,Not Holiday
1222,2032015,2,2,3,2015,Spring,Work Day,Monday,Q1,S1,Not Holiday
1229,17042013,17,3,4,2013,Spring,Work Day,Wednesday,Q2,S1,Not Holiday
1233,22072016,22,4,7,2016,Summer,Work Day,Friday,Q3,S2,Not Holiday
1234,13032017,13,3,3,2017,Spring,Work Day,Monday,Q1,S1,Not Holiday
1237,26052016,26,5,5,2016,Spring,Work Day,Thursday,Q2,S1,Not Holiday
1238,28032014,28,5,3,2014,Spring,Work Day,Friday,Q1,S1,Not Holiday
1239,16092014,16,3,9,2014,Autumn,Work Day,Tuesday,Q3,S2,Not Holiday
1241,9072017,9,2,7,2017,Summer,Weekend,Sunday,Q3,S2,Not Holiday
1244,29032016,29,5,3,2016,Spring,Work Day,Tuesday,Q1,S1,Not Holiday
1247,25012018,25,4,1,2018,Winter,Work Day,Thursday,Q1,S1,Not Holiday
1252,2082016,2,1,8,2016,Summer,Work Day,Tuesday,Q3,S2,Not Holiday
1255,24112014,24,5,11,2014,Autumn,Work Day,Monday,Q4,S2,Not Holiday
1258,14052015,14,3,5,2015,Spring,Work Day,Thursday,Q2,S1,Not Holiday
1260,24102016,24,5,10,2016,Autumn,Work Day,Monday,Q4,S2,Not Holiday
1261,10082015,10,3,8,2015,Summer,Work Day,Monday,Q3,S2,Not Holiday
1267,12072017,12,3,7,2017,Summer,Work Day,Wednesday,Q3,S2,Not Holiday
1271,18082017,18,3,8,2017,Summer,Work Day,Friday,Q3,S2,Not Holiday
1272,5032019,5,2,3,2019,Spring,Work Day,Tuesday,Q1,S1,Not Holiday
1276,23062014,23,5,6,2014,Summer,Work Day,Monday,Q2,S1,Not Holiday
1277,6032019,6,2,3,2019,Spring,Work Day,Wednesday,Q1,S1,Not Holiday
1279,23082016,23,4,8,2016,Summer,Work Day,Tuesday,Q3,S2,Not Holiday
1285,24052018,24,4,5,2018,Spring,Work Day,Thursday,Q2,S1,Not Holiday
1287,23022017,23,4,2,2017,Winter,Work Day,Thursday,Q1,S1,Not Holiday
1288,16122016,16,3,12,2016,Winter,Work Day,Friday,Q4,S2,Not Holiday
1289,8052017,8,2,5,2017,Spring,Work Day,Monday,Q2,S1,Not Holiday
1291,7072017,7,2,7,2017,Summer,Work Day,Friday,Q3,S2,Not Holiday
1297,17032017,17,3,3,2017,Spring,Work Day,Friday,Q1,S1,Not Holiday
1304,23032016,23,4,3,2016,Spring,Work Day,Wednesday,Q1,S1,Not Holiday
1308,23022016,23,4,2,2016,Winter,Work Day,Tuesday,Q1,S1,Not Holiday
1316,13052014,13,3,5,2014,Spring,Work Day,Tuesday,Q2,S1,Not Holiday
1319,2102018,2,1,10,2018,Autumn,Work Day,Tuesday,Q4,S2,Not Holiday
1322,24042017,24,5,4,2017,Spring,Work Day,Monday,Q2,S1,Not Holiday
1328,14122012,14,3,12,2012,Winter,Work Day,Friday,Q4,S2,Not Holiday
1331,12102016,12,3,10,2016,Autumn,Work Day,Wednesday,Q4,S2,Not Holiday
1332,13042015,13,3,4,2015,Spring,Work Day,Monday,Q2,S1,Holiday
1333,12122017,12,3,12,2017,Winter,Work Day,Tuesday,Q4,S2,Not Holiday
1334,21032018,21,4,3,2018,Spring,Work Day,Wednesday,Q1,S1,Not Holiday
1335,10082017,10,2,8,2017,Summer,Work Day,Thursday,Q3,S2,Not Holiday
1337,31012014,31,5,1,2014,Winter,Work Day,Friday,Q1,S1,Not Holiday
1338,10102017,10,3,10,2017,Autumn,Work Day,Tuesday,Q4,S2,Not Holiday
1349,17052017,17,3,5,2017,Spring,Work Day,Wednesday,Q2,S1,Not Holiday
1363,22082014,22,4,8,2014,Summer,Work Day,Friday,Q3,S2,Not Holiday
