,listing_id,date_id
618,1128670,13052015
619,1129073,1122015
620,1142938,1122015
621,1129089,27062018
622,1134130,28052015
623,1139151,11122015
624,1141518,9072015
625,1143780,25012016
626,1143829,16012017
627,1148064,16062017
628,1150049,11032016
629,1150070,22042015
630,1157887,15032015
631,1163174,19102018
632,1167402,13012015
633,1167624,8082014
634,1168772,18022015
635,1168885,12102018
636,1176269,5092017
637,1179865,23092013
638,1185656,29102015
639,1188173,23092013
640,1188395,5122013
641,1190287,17082018
642,1194273,14012015
643,1197060,20102018
644,1197069,31122014
645,1197772,14062017
646,1198570,9092016
647,1199811,21112014
648,1202634,11092015
649,1208324,12032015
650,1208909,14102014
651,1209286,22012016
652,1214801,2092015
653,4019862,2092015
654,17473011,2092015
655,36760626,2092015
656,1215943,26022018
657,1216731,17102018
658,18285214,17102018
659,18621288,17102018
660,29756045,17102018
661,1217202,22082018
662,1218713,6082015
663,1222023,5052018
664,1225349,24042018
665,1229115,7092017
666,1232734,29062017
667,1237809,11022015
668,1241506,1062016
669,1242711,26042019
670,33030111,26042019
671,1242823,1102018
672,1246686,12092014
673,1248575,12052015
674,1251954,3022015
675,1254395,28122017
676,1259541,29052014
677,1335303,29052014
678,20098324,29052014
679,1260940,12072016
680,1264081,27042015
681,27981308,27042015
682,1266604,30102014
683,1269601,30102014
684,1272479,6032015
685,1272722,15072019
686,1275613,11052017
687,1277296,10052018
688,1277431,16122014
689,1278764,26112014
690,1280500,6062017
691,17730951,6062017
692,1284269,12052015
693,1298401,29122014
694,1300113,31102017
695,1300114,27012015
696,1309184,6022015
697,1309533,11122007
698,1310810,29052017
699,7543221,29052017
700,1315334,11042016
701,1320023,20042018
702,1330366,26052017
703,1333402,6032015
704,1333582,6032015
705,1342712,6012015
706,1343161,6022015
707,1343550,17012015
708,1345185,14012015
709,1346433,4052018
710,1526014,4052018
711,1526112,4052018
712,2074044,4052018
713,2076697,4052018
714,2121807,4052018
715,25176222,4052018
716,25199767,4052018
717,25202422,4052018
718,39912922,4052018
719,1350705,5072018
720,1352297,9062015
721,1367292,30062017
722,1367921,24072017
723,1368336,12102015
724,1373231,9122014
725,1374173,16032015
726,1374395,30032016
727,1378010,8082017
728,18585525,8082017
729,1378048,30112017
730,1380975,10042015
731,8513276,10042015
732,8518909,10042015
733,8519018,10042015
734,1390653,12022015
735,1390783,21102014
736,1395018,10102018
737,1398805,20122014
738,1406437,5052017
739,1406856,2102015
740,19501840,2102015
741,25259385,2102015
742,1407276,20102018
743,1409855,14072015
744,1410856,4082015
745,1411656,2122016
746,1412335,26012010
747,1415628,25012016
748,1415659,25012016
749,1424459,5062015
750,1450580,5062019
751,1452089,2022015
752,1464743,2022015
753,1465696,2022015
754,1508224,2022015
755,1452504,10092015
756,1590999,10092015
757,1453045,23122014
758,1458827,15112016
759,1465212,20012015
760,1466410,5022018
761,1469053,1011951
762,1469233,1011951
763,1470914,10112016
764,1483243,7072015
765,1484616,10042017
766,1487586,1092015
767,1488382,23102017
768,1492637,7082014
769,1493384,2052017
770,1496508,8082018
771,1496856,14012015
772,1502992,27032018
773,24404665,27032018
774,1503219,23112015
775,1504160,18112014
776,1505591,13102016
777,1506789,22092015
778,1508078,8082013
779,1509249,16052016
780,36105070,16052016
781,1511480,12052018
782,1517535,9032016
783,1522440,27052014
784,1522441,27052014
785,1523370,6092017
786,1525214,20012015
787,1532889,9052014
788,1533868,28012014
789,1538897,29022016
790,1541393,23102014
791,1542519,25022015
792,1549906,20062014
793,1556071,12022016
794,13021853,12022016
795,17237652,12022016
796,1559475,23042015
797,1563589,3062014
798,1564353,23112016
799,1566640,20122014
800,1568172,7092015
801,1572547,27062017
802,1580765,31102014
803,1582531,30062017
804,1590202,16012018
805,1591355,8042015
806,1591899,27112014
807,1593374,31122014
808,1608229,30052012
809,21918736,30052012
810,1616519,8052015
811,1628119,16122014
812,1631639,18012018
813,1632450,12062015
814,25073369,12062015
815,1632667,3012017
816,1636024,6072017
817,1638698,1042016
818,1646031,17022018
819,1659471,7012015
820,1663817,8052014
821,1670147,1062018
822,1671410,17072017
823,1672286,25082017
824,1675398,26012015
825,1676645,13082013
826,1679907,1092017
827,1683495,23092014
828,1692949,23092014
829,1695056,8032010
830,3097810,8032010
831,1701395,28042015
832,1701590,25032015
833,1703240,24022015
834,1710864,21102015
835,1720796,14092018
836,1721829,14102016
837,1726473,30062017
838,1726996,5122013
839,1727325,15102018
840,1731305,4052017
841,4389194,4052017
842,1733994,19102018
843,28924228,19102018
844,1735993,29122017
845,1737527,5072017
846,1745355,5012016
847,1754700,19062014
848,1760518,29112013
849,1763340,30122015
850,1766455,24032017
851,1766590,24032017
852,1767257,19122017
853,1773997,4112014
854,1778724,22122014
855,1789875,16032015
856,1792236,1042015
857,1794411,1042015
858,1792764,26012015
859,1793284,1011970
860,1793386,1011970
861,38767206,1011970
862,1796065,15012015
863,1801264,10022016
864,1904815,10022016
865,1905337,10022016
866,13390928,10022016
867,23385900,10022016
868,1814164,19122013
869,1820114,7042016
870,1826325,9122015
871,1833962,16102018
872,1846735,21072017
873,1855225,19122013
874,1855257,19122013
875,1855526,15012015
876,1869774,15012018
877,1891486,22082017
878,1892459,23112015
879,1897824,15032016
880,1900295,16022018
881,1912564,2022015
882,1915721,20012016
883,1916892,27062014
884,1923267,1092017
885,2768087,1092017
886,6669468,1092017
887,1933183,6122012
888,1937934,21012011
889,1938376,29082013
890,1938910,21012011
891,1946199,22012018
892,1947268,6032015
893,1947812,19012015
894,1948954,30032019
895,1954421,3032015
896,22631864,3032015
897,1955508,6122017
898,1958234,5012015
899,1960274,27112014
900,4235751,27112014
901,1960436,27112014
902,1963652,29012015
903,1965533,8112012
904,1968490,16102015
905,1978155,8082017
906,1978974,20062017
907,1980700,16022015
908,1989174,30052014
909,1992919,12022016
910,1994415,10052017
911,1998055,17032016
912,2000279,5122014
913,2006802,20022015
914,2010793,11022015
915,2018684,14022014
916,2476394,14022014
917,2020019,28122014
918,2022380,3042016
919,2022636,17052016
920,2022716,4082017
921,2032759,3022015
922,2035747,16022018
923,2036114,26112014
924,2041499,16112015
925,2042416,18072014
926,2047800,6042015
927,2052680,11052015
928,8550453,11052015
929,23398232,11052015
930,2063430,9022018
931,2066189,25052016
932,14010799,25052016
933,2075134,11062002
934,2076439,11062002
935,2083162,24112016
936,2085110,12012015
937,2086310,6112015
938,2086358,7112017
939,2091279,8102018
940,19557999,8102018
941,19621250,8102018
942,19628415,8102018
943,2099603,18112014
944,2108583,8102018
945,2111639,18112014
946,2117061,13052016
947,2122976,15012015
948,2135632,3032016
949,2140785,17102018
950,2144662,10102018
951,2150306,11122014
952,2162487,30062017
953,2167380,21012015
954,2172693,18112014
955,2172762,18112014
956,2175640,5022016
957,2179372,13122014
958,2196683,11102018
959,2198042,1122014
960,2202785,31082017
961,2203375,24042015
962,2203498,3062014
963,2212624,18032016
964,2214778,27122017
965,2215299,12032017
966,2232026,12032017
967,2226934,14092015
968,2239346,21122015
969,3570423,21122015
970,3570694,21122015
971,4050866,21122015
972,13460188,21122015
973,14003138,21122015
974,2251675,9122014
975,2252415,20062014
976,2283411,4012018
977,2290869,6072016
978,2291663,14092015
979,2307288,31072015
980,2307863,18052015
981,2327858,10122016
982,2329059,11022016
983,2335209,25112009
984,2336040,24082012
985,2336193,6102015
986,2337625,21082017
987,2338823,13052015
988,2343839,8092015
989,2349587,30042014
990,2358037,25052015
991,2364547,27052014
992,2368850,28082018
993,3090804,28082018
994,2376703,29102015
995,2376706,29102015
996,24076440,29102015
997,24840785,29102015
998,2385763,8062016
999,2386685,30012018
1000,2390382,20082015
1001,2394760,3062014
1002,2400051,4082016
1003,2400599,11102018
1004,2424638,11052018
1005,2428199,9032015
1006,2429823,5052015
1007,2437087,10022017
1008,2449827,2052014
1009,2454111,1032015
1010,2455699,29062017
1011,2458703,6022015
1012,2461109,20042015
1013,2467437,17032014
1014,2471985,5022015
1015,2475037,27022014
1016,12236447,27022014
1017,2476246,6052015
1018,18110355,6052015
1019,2477224,11032014
1020,10594327,11032014
1021,2483080,17122012
1022,39407169,17122012
1023,2502266,6032015
1024,2514197,6032015
1025,2518207,4042018
1026,2530104,26062015
1027,2535496,19022016
1028,2536555,29012014
1029,17540768,29012014
1030,2543183,7052014
1031,2546001,15012015
1032,2550996,23052011
1033,2556371,27062013
1034,38337859,27062013
1035,2559070,2122014
1036,2560291,10102014
1037,2561759,24052017
1038,2570271,10092009
1039,33105549,10092009
1040,2578323,12022014
1041,40914957,12022014
1042,40939449,12022014
1043,2581742,11022015
1044,2582274,6062014
1045,2590441,9122014
1046,2590924,29092015
1047,2593852,1082014
1048,19100382,1082014
1049,2598381,8082014
1050,2600393,2022015
1051,2600659,5072017
1052,2606042,16062014
1053,2608131,13032015
1054,2612285,17072018
1055,3905161,17072018
1056,3938206,17072018
1057,3938212,17072018
1058,3975346,17072018
1059,2626279,7042015
1060,2627642,27012015
1061,2631533,19012015
1062,2639240,14012014
1063,2640986,28062018
1064,39375505,28062018
1065,2647029,30042015
1066,2647545,17012018
1067,2650419,27112014
1068,2655671,9022015
1069,2656016,7042016
1070,2657847,21062016
1071,2670755,3042007
1072,16528904,3042007
1073,2674964,1042009
1074,2675912,20102017
1075,2676365,2062017
1076,2676889,6062016
1077,2680922,19122016
1078,2684366,30122016
1079,2684458,30122016
1080,2685942,17032014
1081,5260704,17032014
1082,2691697,15072015
1083,2693907,23102014
1084,2697122,17022016
1085,2700537,30122016
1086,2700676,30122016
1087,2702208,4072017
1088,2704476,30102014
1089,2707858,28042014
1090,2709495,31052015
1091,2712111,28042020
1092,2715022,21072016
1093,2716828,3062015
1094,2727861,14092016
1095,2734520,31122014
1096,2735205,4022015
1097,2735383,14072016
1098,2736157,29122014
1099,2752463,6042018
1100,2753139,19072018
1101,2753415,28102015
1102,22584068,28102015
1103,2756181,30122014
1104,2759584,29092014
1105,2761051,19072011
1106,5002214,19072011
1107,2767873,17122015
1108,2783329,27012015
1109,2783445,24082015
1110,2784611,31032015
1111,2788447,6072016
1112,2790464,6062017
1113,2792438,30102014
1114,2792615,25112014
1115,2793920,9052017
1116,2806399,22022018
1117,2809774,20052016
1118,2824005,12092017
1119,2833451,26012016
1120,2835371,6082014
1121,2840594,17062015
1122,2840997,13022015
1123,2842357,12072016
1124,2844935,13122017
1125,2847440,1062015
1126,2852011,13052017
1127,2853410,6032015
1128,2856829,22052015
1129,2861972,22092015
1130,12961386,22092015
1131,2869627,23012015
1132,2872009,28012015
1133,2875357,8052015
1134,2893594,29062017
1135,38933003,29062017
1136,2907184,19082015
1137,2907606,24042014
1138,2907907,9032015
1139,2914944,1122014
1140,2915374,29042014
1141,2917966,4062014
1142,2918316,12122016
1143,2922866,3082015
1144,2930208,15122014
1145,2930702,17012018
1146,2931577,29052015
1147,2932806,1042015
1148,2940051,18072017
1149,2963488,18042016
1150,2968200,13012015
1151,2972233,5122014
1152,2975157,5072016
1153,2981366,29062017
1154,2983835,29062017
1155,19151591,29062017
1156,2990993,24042015
1157,2991042,24042015
1158,2994003,12042016
1159,2994700,17112015
1160,2995142,17112015
1161,2995311,8092015
1162,4480774,8092015
1163,6273183,8092015
1164,2998105,19062015
1165,3001047,10012013
1166,3027063,10012013
1167,3009285,3062016
1168,3012490,22012018
1169,3012577,21072016
1170,3014292,18012017
1171,6180881,18012017
1172,3016919,17072018
1173,6808188,17072018
1174,3027681,30102014
1175,3031739,5022015
1176,3031831,17052018
1177,3031901,14122015
1178,3034991,3042018
1179,3036561,14092017
1180,3041576,28092018
1181,3041992,10042015
1182,3042191,29052017
1183,3042444,30062017
1184,3045609,21032014
1185,3046187,7012015
1186,3046443,27032015
1187,3049740,4072017
1188,3051566,20092016
1189,3051898,28062016
1190,3057517,19072012
1191,3059671,31032017
1192,3060156,5052015
1193,3061212,1062017
1194,3063332,29082018
1195,3065980,24052015
1196,3067248,29072016
1197,3067641,31032015
1198,3070003,6102017
1199,3071513,19122018
1200,3072042,19122017
1201,3073211,17072015
1202,3074112,22012015
1203,3081806,28122016
1204,3081970,22102015
1205,3082012,23012015
1206,3086039,29112014
1207,3088449,14092016
1208,3091190,21042016
1209,3094327,18072017
1210,3099691,29072014
1211,3101036,17102018
1212,3104824,30102014
1213,3110317,7012015
1214,3110724,20112015
1215,3111169,3072015
1216,3111452,7012015
1217,3113570,6082015
1218,3114750,11052014
1219,3118022,17032015
1220,3120473,27042018
1221,3120851,14032011
1222,3121726,2032015
1223,3121788,9012015
1224,3137482,9012015
1225,3121907,5052015
1226,3132933,31122014
1227,3137406,14092015
1228,3137416,14092015
1229,3138696,17042013
1230,3140936,17042013
1231,3152419,17032016
1232,27625221,17032016
1233,3161134,22072016
1234,3161827,13032017
1235,3167576,2102015
1236,3176989,2102015
1237,3170024,26052016
1238,3171436,28032014
1239,3172508,16092014
1240,3172701,29122017
1241,3173522,9072017
1242,3178585,20122014
1243,3182472,17072015
1244,3183808,29032016
1245,3185188,19012015
1246,3185218,28042014
1247,3194267,25012018
1248,3194395,25012018
1249,3196604,19012015
1250,3198962,4022015
1251,3269567,4022015
1252,3202929,2082016
1253,3204196,21042016
1254,3204690,8062017
1255,3204855,24112014
1256,3209351,22082016
1257,3214914,22082017
1258,3215570,14052015
1259,3233645,14052015
1260,3217767,24102016
1261,3221455,10082015
1262,3227771,5072017
1263,3237484,2082016
1264,3237939,17072015
1265,3238305,17072015
1266,3238671,17072015
1267,3238823,12072017
1268,3239752,2022015
1269,3244131,25052016
1270,3244708,23012015
1271,3249566,18082017
1272,3250100,5032019
1273,4153620,5032019
1274,24831236,5032019
1275,3253223,8092015
1276,3254371,23062014
1277,3262787,6032019
1278,20770025,6032019
1279,3264999,23082016
1280,3270360,8102018
1281,5566399,8102018
1282,3271398,23082016
1283,3271780,23082016
1284,3274961,24112014
1285,3278395,24052018
1286,3291810,22062016
1287,3297998,23022017
1288,3303309,16122016
1289,3311704,8052017
1290,3329105,12022015
1291,3331314,7072017
1292,3342287,15022017
1293,8232477,15022017
1294,13280031,15022017
1295,15867349,15022017
1296,18714714,15022017
1297,3345866,17032017
1298,7742096,17032017
1299,13965866,17032017
1300,17811110,17032017
1301,3349779,16062014
1302,3353143,19032015
1303,3361664,22012016
1304,3368932,23032016
1305,3376134,26072013
1306,3376327,9022010
1307,3376438,12062014
1308,3376720,23022016
1309,3376727,17102018
1310,3379202,18052016
1311,3379203,11102018
1312,3394450,20012016
1313,3398794,20012016
1314,3399653,26012010
1315,3399810,26072013
1316,3400176,13052014
1317,3400263,13052014
1318,3402592,9012015
1319,3413536,2102018
1320,7963897,2102018
1321,32894068,2102018
1322,3419727,24042017
1323,3421459,23022016
1324,3424174,30012015
1325,3429374,20012016
1326,3430332,19012015
1327,3432090,7112017
1328,3433287,14122012
1329,3437290,29062017
1330,3438111,23042015
1331,3438509,12102016
1332,3447937,13042015
1333,3457339,12122017
1334,3464834,21032018
1335,3467529,10082017
1336,3467573,10082017
1337,3467799,31012014
1338,3467878,10102017
1339,3469919,9052014
1340,3478748,27062017
1341,3478760,19032015
1342,3489285,24052016
1343,3493066,24112016
1344,3493819,29052015
1345,3495421,30102015
1346,3502713,17122014
1347,3502809,4052016
1348,3503004,10072017
1349,3503457,17052017
1350,5612685,17052017
1351,5883524,17052017
1352,6266778,17052017
1353,6323105,17052017
1354,6470702,17052017
1355,7079354,17052017
1356,7081390,17052017
1357,3503536,4052016
1358,3503751,25052016
1359,3504748,1102014
1360,3508177,10072017
1361,3510079,7072015
1362,3518763,6092017
1363,3521675,22082014
1364,3524164,19072016
1365,4337942,19072016
1366,3525058,21042016
1367,3777540,21042016
1368,4643022,21042016
1369,3527561,17052017
1370,5194422,17052017
1371,5194501,17052017
1372,6966466,17052017
1373,6967114,17052017
1374,21320191,17052017
1375,3528122,7072015
1376,41456377,7072015
1377,3531188,15102015
1378,3537440,14092015
1379,3538782,17102018
1380,3541881,6092017
1381,3547201,22072016
1382,3548564,20012016
1383,3548865,17102018
1384,3548968,21072014
1385,3560065,31122014
1386,3576722,29012018
1387,3579746,23092017
1388,3582943,7042015
1389,3585412,13012015
1390,3588644,22042015
1391,3599630,12092014
1392,3603473,19022015
1393,3607462,4042016
1394,3608357,17122014
1395,3614867,29062017
1396,3620611,19012015
1397,22312835,19012015
1398,3627173,7112014
1399,3632596,16102018
1400,3634842,16122014
1401,3643695,30102015
