fk,listings_id
832,30120533
833,28632242
834,37236060
835,40692733
835,38755334
835,25935709
835,22015349
835,17668746
835,16936895
836,22533412
836,39545140
837,23863794
838,29133976
838,30577014
838,21995059
838,25455304
838,26424486
838,32113493
838,33517845
838,33853550
838,39136054
838,14231525
838,39583808
838,14526438
838,7386168
839,32368645
839,30807488
839,32369067
839,32368942
839,32368881
839,32368789
840,20321159
840,6236090
841,20324321
842,12036061
842,2608131
842,2756181
842,36200816
842,21020016
842,19341880
843,6656449
843,6714366
843,25128446
843,25129674
843,25131134
843,25131704
843,25156632
843,25438831
843,25449165
843,25102544
844,28424746
844,28407627
845,38316582
845,38345366
845,17182051
845,21781698
845,38314443
845,32320357
846,22787835
847,17742630
848,29608358
849,30438728
850,30806458
850,30583360
850,31585729
850,35798678
850,35007343
850,31617621
850,38130892
850,31301249
851,40419754
852,2626279
852,21876732
852,31702772
852,30141605
852,28912433
852,28912432
852,1167624
853,11871077
854,33628757
855,568655
855,34034027
855,33244029
855,34036989
855,34035859
855,26055184
855,24377479
855,19042964
855,5102729
855,9691654
855,17874546
855,13634356
855,18733843
855,15199957
855,23841229
855,3214914
855,6276068
855,30978803
855,28448545
855,24316947
855,23881618
855,21279836
855,13173081
855,12279559
855,896034
855,4800715
855,18541217
855,24402252
855,35559267
855,29563098
855,36903946
855,28754099
855,39417149
855,24366625
855,15391173
855,21849242
855,1663817
855,13573996
855,23738409
855,25339273
855,20188354
855,39225766
855,34282319
855,25972258
855,23939303
855,21432283
855,37698115
855,33610513
855,1039363
855,33109232
855,18391661
855,24909523
855,26189639
855,26266621
855,26323632
855,28728077
855,32602709
855,19899278
855,15779662
855,12557303
855,5337244
855,1450580
855,30925117
855,307683
856,8180702
857,24694245
857,28510692
858,20325133
858,19378240
858,33737832
858,33548739
858,33736808
858,15494437
858,15494176
858,15048411
858,23051174
858,23072681
858,23072930
858,23073155
858,23482919
858,33736218
859,20423759
860,7249488
860,13049921
860,287007
860,19906642
860,3548865
860,1246686
860,739227
860,578827
860,20995540
860,6966721
860,7046989
860,11985569
860,18595762
860,18134592
860,18134327
860,18118687
860,18109920
860,6214231
860,627114
860,12543111
860,12566444
860,11885444
860,28245796
860,28892841
860,28892986
860,29101264
860,41064440
860,40865634
860,29003918
860,29003302
860,20739486
860,3859022
860,3786155
860,984260
861,14785630
862,22145219
862,12104578
863,36471102
864,25100028
864,25090792
864,25930248
865,19884154
865,26429177
865,27696292
865,28887575
865,34716417
865,37328745
865,41313937
865,17621309
865,1100597
866,25864876
867,41589557
867,41589089
867,19351235
867,24083972
867,18812651
868,38519514
868,21201253
869,26840843
869,40746648
869,20679203
869,5147002
869,3672969
869,764915
869,585175
869,506047
869,447832
869,65878
869,26768536
869,29004613
870,36351500
871,30656441
871,23017384
871,24952989
871,26055337
871,28831647
871,29024130
871,29842543
871,29846522
871,29868594
871,29895416
871,29896129
871,30797495
871,34963580
871,29364199
871,32236989
871,40717131
871,26216803
871,25831938
872,2767873
872,14591881
872,18178563
873,14346258
874,21931902
874,17699356
874,8212195
874,6026788
874,24858569
874,24833165
874,37733148
874,27591382
874,24157441
874,19712261
874,8519018
874,8518909
874,8513276
874,1380975
874,24832340
874,23091430
874,5260704
874,2685942
874,2467437
874,24968385
874,26249580
874,33711712
874,18697179
874,18324196
874,17587612
874,17017779
874,33934189
874,35784384
874,40193877
874,41759637
874,30068032
874,301871
874,6538162
874,13580009
874,13722555
874,21419544
874,22097285
874,33609263
874,33626767
874,33627812
874,33634638
874,33635025
874,33639666
874,33639984
874,41259037
875,6273442
875,33517289
875,18966504
875,28134250
875,26769634
875,23764896
875,14709020
875,1846735
875,30333934
875,1198570
875,23521410
875,19529140
875,16064064
875,15994151
875,11787448
875,4975097
875,32559796
875,30810418
875,30232148
875,29458554
876,27168582
877,18566528
878,13326850
879,41402644
879,18701319
879,30936271
879,27506704
879,27505601
879,23765301
879,19211453
879,19359300
879,35598310
880,28981840
880,8528605
880,28981819
881,35458894
881,6655259
881,17852241
881,15819866
881,3784610
881,17852873
881,1367921
881,2918316
881,6841957
881,9763423
882,21094834
883,39531987
883,40178128
884,5333507
885,9146530
886,8681421
887,22468552
887,36436745
887,24274316
887,24102747
887,23418492
887,23216251
887,15578535
887,24615740
887,24790823
887,27274874
887,29093655
887,30054935
887,41806227
887,41795147
887,41793537
887,26627777
887,26625593
887,26624917
887,26620951
887,6655583
887,35820421
887,26451780
888,39553827
888,39595174
888,39595371
888,23096864
889,26213993
890,25378725
890,25311256
891,7937899
891,41561106
892,25790879
893,27048206
893,450707
893,16676573
893,19877440
893,21904665
893,21499678
893,22261290
893,21499529
893,21499340
893,24939608
893,21498780
893,21623014
893,25079296
893,25079993
894,18621181
895,36113241
895,36114641
895,41686163
895,41686483
895,41686738
895,41686848
895,41686982
895,41687050
895,41688355
895,41688437
895,41688511
895,39880276
895,36115101
895,39880194
895,39879331
895,39879869
895,39879985
895,38823392
895,38604050
895,38490804
895,39880100
895,38025384
895,38025362
895,38022030
895,36034950
895,1508078
895,41688642
895,41688712
895,41688788
895,41688892
896,39388021
896,39386862
896,39384478
896,39430227
896,39429570
896,39414576
896,39409161
897,9835028
898,39598136
898,17412468
898,17385216
898,17412164
898,17412816
898,18130355
898,31287632
898,33195817
898,35647320
898,36724512
898,31284607
898,29644576
898,25157814
898,37476520
898,19750089
898,39965065
898,33931490
898,39942435
898,39962469
898,39963061
898,39964405
898,33931228
898,33931064
898,33930848
898,33930280
898,20603960
898,20603602
898,20517589
898,20517053
898,20494670
898,20491209
898,19898608
898,6940817
898,6669468
898,2768087
898,1923267
898,18904963
898,40631404
898,40971489
898,33632139
898,34351822
898,34376920
898,34664432
898,34925476
898,36307607
898,36796981
898,36857604
898,38265102
898,38842529
898,21503964
899,15056924
899,484157
900,27486677
901,27484806
902,26149419
903,14549957
904,14585413
904,15507185
905,24181499
905,18554956
906,10223281
906,25081608
906,38473247
907,14450827
908,13165799
908,35482594
908,34455533
908,33675278
908,32940151
908,2144662
909,20924794
910,24728555
910,29387869
910,33093353
910,18629723
910,29000585
910,30786143
910,32382295
910,33462432
910,33552324
910,35445009
910,35447337
910,10072404
910,24245893
911,9393448
912,36298865
912,31163572
912,29418247
912,20781846
913,6552088
913,29916678
913,30035695
913,30810346
913,33949538
913,34787278
913,1309184
913,2022380
913,18610811
913,19170383
913,17262619
913,6781416
913,26094898
914,32044356
915,35969659
916,13996264
916,29449904
917,18321149
917,24840149
918,19927010
918,5464935
918,5455082
918,32029795
919,5599753
919,39070415
919,40636709
919,12607641
920,21709150
920,19898705
920,28353127
920,24542234
920,27214422
920,27539013
920,28352562
920,24009867
920,21131819
921,18418851
921,18767716
921,18525680
922,21022737
923,21559823
923,28466196
924,19572895
924,36227737
924,32615184
924,40543490
924,16701564
924,25154421
924,25163778
924,25200842
924,30428584
924,31219614
925,8143328
926,5568673
926,300914
926,30763777
926,27083493
926,19940404
926,19898605
926,18697431
927,18122996
928,36580584
928,40248921
928,18075216
928,34147311
928,33469436
928,27248995
928,41119812
928,540975
929,35162296
929,40229401
929,35196111
929,35162432
929,35161112
929,20941744
929,25350578
929,24608094
930,14226475
930,14215618
930,3588644
930,37389332
930,26051744
930,25659320
930,16822146
930,16818907
931,4144251
931,21648912
931,21408937
931,18543795
931,29510500
931,15769127
931,31939771
931,18960355
931,24465544
931,291676
931,404177
931,304025
931,403131
931,304028
931,403167
931,140080
931,404192
931,48025
931,19604383
931,29933490
931,33577402
931,37429993
931,19604207
931,11671152
931,18210359
931,18752967
931,19602873
931,19603920
931,18361504
931,7437987
931,7626960
931,17298560
931,17299652
931,17299809
931,17299878
931,21898872
931,7626780
931,7626593
931,2428199
931,7625507
931,19837678
931,3121907
931,3060156
931,5870241
931,4323099
931,5431759
931,5753094
931,5801408
931,9859651
931,13445950
931,19905663
931,20584285
931,20718851
931,20838578
931,20996135
931,41165031
931,7222452
931,28459567
931,34274067
931,16776701
931,6901745
931,12144485
931,38859649
931,24579314
931,21172444
932,40422791
932,2994700
932,34673637
932,29270622
932,28901924
932,28780374
932,2995142
932,11178568
932,11179543
932,11180081
932,11180335
932,19623821
932,19949931
932,19932311
932,21793544
932,26948455
932,20761812
932,33651450
932,32034339
932,31667165
932,26927422
932,21157927
932,18059710
932,40935881
933,21417249
933,23936825
933,36303281
933,24696222
933,25571215
933,32328107
933,30343500
933,27527783
933,23389508
933,14380126
934,19716698
934,38577201
934,29048719
934,29048562
934,20479566
934,12226210
934,12149173
934,5337330
935,19859511
936,24964727
936,12041159
936,11489487
936,23940075
936,22674634
936,22672099
936,17691934
936,17051610
936,16483778
936,16483204
936,13739210
936,13509370
936,13388392
936,11846270
936,1542519
936,25228888
936,30181019
936,33641794
936,39839701
936,40077667
936,5973187
936,16901964
936,23427728
936,16901965
936,16926240
936,28019692
936,18945733
936,35877817
937,23920095
938,18191955
938,19130642
938,19051322
938,33733712
938,20354292
938,27086651
938,33609870
939,34136852
939,34246007
939,33735858
939,33000891
939,32912280
939,32639414
939,32562410
939,28563874
939,22725007
940,19963806
941,22901164
941,22981563
942,4591728
942,35934532
942,33481060
942,22353194
942,13997558
942,22642713
942,26215662
942,30578094
942,30581719
942,36826914
942,28452766
942,24447570
943,20092275
944,18082791
944,28154422
944,31252873
944,25935641
944,25797672
944,27022816
944,34038999
944,41636047
944,608573
945,28953829
945,28953215
945,17992732
945,33187675
945,22982580
945,20020990
946,31978922
946,4052534
946,5303894
946,11651698
946,11586158
946,11585911
946,11585645
946,11585208
946,11584607
946,11583732
946,11560731
947,35594199
948,34104485
948,34110352
948,34110671
948,34111109
948,33762577
948,34104130
948,33961330
948,33961140
948,33959985
948,33960158
948,33960459
948,33960659
948,34084110
948,34102697
948,34102962
948,34083549
948,33959629
948,33734715
948,33953105
948,33955570
948,33959471
948,39720063
949,20538272
950,40328154
950,39720750
950,6704388
950,40803064
950,6642851
950,22584068
950,2753415
950,6758419
950,39218325
950,6713788
950,15579013
950,21096409
950,27744962
950,27057169
950,11093185
950,34488492
950,26211281
950,688279
950,884239
950,33843318
950,7048266
950,7049481
950,10582395
950,7050726
950,39733536
950,17138619
950,852766
951,19134696
951,35537754
951,17806189
951,21004944
951,15420948
951,19516808
951,11791266
951,579469
952,5282842
953,5263886
954,18845466
954,38455027
954,38452783
955,35601857
955,20515429
956,19315125
956,19346523
956,19200738
957,33826524
957,22315079
957,18055364
957,27780371
958,15539759
958,720167
958,3171436
958,3677478
958,3751663
958,4182671
958,9499880
958,9500863
958,21982014
958,27844795
958,28220385
959,33413756
959,39919099
959,33616529
959,19729379
959,17988867
960,19898725
960,18345433
961,3104824
961,18422071
961,3537440
961,3012577
961,2291663
961,6415984
961,17283011
961,21132735
961,35048886
961,8148760
961,10826671
961,14787048
961,22207972
961,40083643
961,30083413
961,30143812
961,30168986
961,30360874
961,30368744
961,34931195
961,30103865
961,41328228
961,10067807
961,3368932
961,3110317
961,30528030
961,23322813
962,3101036
963,20878555
964,22225992
964,23559424
965,4177560
966,21517119
967,33032799
967,17953100
967,31205066
968,17875471
968,26247055
968,22260874
968,41429288
968,23399744
968,21942518
969,19023803
970,4132379
970,32976368
970,32983077
970,32983791
971,24541311
971,22085040
972,25269485
972,9405562
972,22197902
972,18845546
973,31755188
973,35184867
973,36305378
973,39682426
973,39711066
973,29586704
974,34554820
974,34574985
974,34553519
974,34551968
974,34537884
974,19470104
974,8579177
974,27186294
974,29330890
974,16347613
974,15851990
975,28455338
975,20027032
975,18006612
976,21639961
977,4775721
977,24868283
977,4403140
977,4646702
978,18695662
978,28773603
978,33764976
979,36052440
980,987973
980,2893594
980,1013904
980,291999
980,39598762
980,24371253
980,4660614
980,38933003
980,22633419
980,18221737
980,17302951
980,11651392
980,30389155
980,19516054
980,28729322
980,500107
981,5557787
981,12736339
981,7569828
981,18773332
981,18773565
981,23035412
981,24648755
981,26415332
981,32661398
981,33968331
981,33412766
981,23038560
981,7272898
981,24821955
981,35369676
981,40393540
982,31487351
982,2844935
983,21132445
983,21132284
983,21132000
983,20003319
983,20003202
983,20002238
983,19371131
983,28116339
983,30141984
983,33822907
983,40113107
983,35764664
983,28775403
983,40722189
983,31706782
983,646676
983,665039
983,1006307
983,41565305
983,26625426
983,8643249
983,672125
984,21074937
985,3865324
985,34921702
985,12705796
985,34461678
986,22488276
986,13495059
986,13493476
987,34590287
987,34590286
988,25930454
988,26839108
988,34164208
988,37701794
988,33006876
988,41813160
988,18805684
988,40090535
988,33085361
988,19423725
988,17808628
988,35839255
988,11484807
988,5454681
989,33843698
989,40697493
989,40697342
989,40697079
989,40696252
989,32070667
989,28772257
989,24741866
989,12606164
989,35216875
990,25824622
991,25810850
992,40603586
992,40603798
992,40603919
992,40604186
992,40604378
992,40630211
993,1342712
994,26218411
994,23808843
994,24063369
994,24091823
994,23806993
994,34905703
994,24979819
994,24980423
994,31758486
994,34898454
994,34900796
994,34903555
994,34901870
994,34903911
994,10879374
994,18585525
994,1378010
994,22839042
994,20786118
994,26413496
994,34901212
994,33084797
994,34587296
994,30059279
994,29079065
994,28381293
994,41475355
994,34900376
994,14215214
994,15527427
994,33579761
994,33597589
994,33598306
994,33580513
994,33604457
994,33605215
994,33599206
994,33599359
994,33599589
994,33604932
994,33625490
994,33605441
994,33625952
994,33626135
994,33626363
994,33626562
994,33626743
994,33627161
994,33627361
994,33627489
994,33627631
994,33629036
994,35864066
994,35349618
994,35342325
994,26119973
994,26057672
994,24749093
994,24174335
994,8500270
995,15104029
995,32736478
995,35556220
996,8718938
997,15231807
998,13299134
998,24767944
998,25543305
998,28087602
998,1106207
998,6931245
998,12304356
998,16658299
998,18506823
998,26651103
998,15084911
998,15557413
998,15556920
998,15556800
998,15540086
998,15464438
998,12977538
998,16083430
998,40418044
998,31484701
998,31482458
998,7329602
998,25722500
998,25718334
998,24028902
998,19412587
998,27273326
998,32756314
998,37992920
998,16070753
998,19710856
998,27981247
998,23691681
998,24485839
998,18607723
998,18696258
998,23354016
998,24473733
998,38055145
998,38032784
998,33030321
998,32090530
998,35413227
998,28624400
998,12355566
998,20191302
998,17545351
998,21707175
998,26388741
998,29024605
998,41767003
998,23758585
998,23690798
998,23698190
998,23699528
998,23761336
998,13433350
998,18319478
998,13011133
998,14438699
998,14397614
998,13056508
998,12156025
998,11056658
999,13375238
999,22899608
999,36801436
999,30983637
999,29752933
999,35828336
999,29722651
1000,36436167
1000,35112986
1000,35111682
1000,35105618
1000,9450411
1001,28431018
1001,28433476
1002,26055007
1002,23068089
1002,12997308
1003,40106413
1003,26030625
1003,29454585
1003,9065151
1003,34989157
1004,33065602
1004,21033935
1004,16895120
1004,11042219
1004,15729180
1004,9564249
1004,9251933
1005,14890631
1005,32806397
1005,30027012
1005,32991901
1005,34865033
1005,28532922
1005,24353490
1005,25251011
1006,8472110
1007,28974640
1008,23398232
1008,8550453
1008,39334901
1008,39330519
1008,869463
1008,869312
1008,2052680
1008,39333576
1008,1110107
1009,1483243
1009,25335802
1009,26681984
1009,41760997
1009,1216731
1009,18285214
1009,18621288
1009,29756045
1009,1260940
1009,4341497
1009,17023000
1009,40610140
1009,20318445
1009,20923804
1009,34225496
1009,34225568
1010,24846996
1011,6280565
1011,20689640
1012,28272666
1012,17197124
1012,10715374
1012,17915214
1012,17185541
1012,16730453
1012,9696917
1012,7345120
1012,36898422
1012,31579470
1013,24749811
1014,24989016
1015,33382488
1015,37155573
1016,32006164
1016,15068587
1017,25313938
1018,40772204
1019,25306724
1020,15350717
1020,25887377
1020,952757
1020,1275613
1020,12244165
1020,22900854
1021,12818497
1021,35938568
1021,25132649
1021,8149953
1021,6610840
1021,33424788
1021,34487699
1021,36266894
1021,25125020
1021,29898324
1021,26769683
1021,24984978
1021,24907519
1021,21290614
1021,25176921
1021,25851282
1021,25851239
1021,25851260
1021,25608771
1021,25343339
1021,25341798
1021,25340041
1021,25287295
1021,25253730
1021,19659339
1021,18481899
1021,11927151
1021,16707384
1021,14263125
1021,14262527
1021,10492490
1021,9538682
1021,9135994
1021,8921365
1021,7070995
1021,5456507
1021,4053340
1021,8014689
1021,12236845
1021,12898553
1021,14406350
1021,24285915
1021,15971352
1021,17644956
1021,27131006
1021,40631020
1021,30344287
1021,18484979
1021,9557237
1021,7384232
1021,19016750
1022,41518984
1022,31490582
1022,20600511
1022,17298794
1022,7976850
1022,40989997
1023,25234669
1023,41789171
1023,24674837
1023,12608267
1023,34030362
1023,39167521
1023,24652676
1023,23185755
1023,32125439
1023,35407419
1023,40106989
1023,3525058
1023,4643022
1023,3777540
1023,15795312
1023,28533543
1024,15405492
1025,26107507
1025,26303109
1025,26099798
1026,27658627
1027,34021618
1027,28007607
1027,26985676
1027,17151496
1027,17139774
1028,14191135
1029,23637299
1029,23450833
1029,14199211
1029,16776055
1029,22538941
1029,39779447
1029,26616003
1030,28001776
1031,39554370
1032,39629564
1033,31919866
1034,26872364
1035,32395017
1035,32395016
1035,32010799
1035,31876792
1035,34469626
1035,34012473
1035,34011316
1035,33932385
1035,31876783
1035,31876894
1035,32057292
1035,31877069
1035,31876972
1036,26108304
1037,17603821
1037,1157887
1037,17603526
1037,25280253
1037,26692328
1037,34266955
1037,35729697
1037,17604528
1038,24194119
1038,10421279
1039,37672631
1040,27276308
1041,23746638
1041,39685963
1041,13669277
1042,943151
1042,41739690
1043,1237809
1043,1390653
1043,5911989
1043,5694117
1043,22612334
1043,5692624
1043,5438762
1043,3329105
1044,11940235
1044,12020694
1044,12021978
1045,14611117
1046,26458249
1047,29528141
1047,29176749
1047,26396316
1047,26395825
1047,28510165
1048,30460721
1048,30493254
1048,30493617
1048,30493992
1048,30494296
1048,30494537
1048,30494927
1048,36768859
1048,30492600
1048,30149543
1048,30754097
1049,37554726
1050,17148085
1050,38945646
1050,7691042
1050,6213033
1050,41772004
1050,34281782
1050,33337884
1050,29055849
1050,29055458
1050,25808652
1050,23484039
1050,7728561
1050,30120805
1050,7728174
1050,6422064
1050,6131594
1050,32467378
1050,32468830
1050,32468419
1050,14801814
1050,30349031
1051,23715522
1052,12508410
1052,12729825
1052,24937464
1052,12690266
1053,38234474
1053,32030963
1053,27282640
1053,22046401
1053,13003421
1054,40059186
1055,41397841
1055,12953140
1055,28879758
1055,26517714
1055,25477685
1055,22933825
1056,35831874
1057,7848639
1058,36986524
1058,36949937
1058,39287040
1059,23641160
1059,5953276
1059,18073408
1059,15193633
1059,21135748
1059,28754096
1059,30195683
1059,31246968
1059,7943958
1059,39431006
1059,15766234
1059,5468627
1059,39430940
1059,640801
1059,1091821
1059,5598083
1059,11411694
1059,36862567
1059,29796104
1059,21049538
1059,20965424
1059,2809774
1059,5803073
1059,32463991
1059,33715934
1059,7323705
1059,23510503
1059,26947344
1059,23177592
1059,23140662
1059,22489356
1059,24120073
1059,26081783
1059,24968687
1059,23108268
1059,21183829
1059,21132276
1059,21071714
1059,21061614
1059,18991918
1059,26769646
1060,28219418
1060,27135732
1060,36628124
1060,5883594
1061,29613038
1061,20605993
1062,41707767
1063,30755635
1063,36804064
1063,217281
1064,5728669
1065,41603128
1065,37104444
1066,17023717
1066,17040076
1067,24644144
1067,23519991
1068,23416288
1069,17228964
1069,17384676
1069,25136310
1069,25136430
1069,25858506
1069,27671372
1070,34255105
1070,11927705
1070,22984916
1070,40246577
1070,24713337
1070,24906135
1070,13049764
1070,21708855
1070,40934078
1070,3665733
1070,41444326
1070,35724907
1070,24648402
1070,24003942
1070,19919371
1070,6807714
1070,6807578
1070,6710390
1070,6256503
1071,19703696
1072,29059340
1072,34479124
1073,14646772
1073,28494717
1074,15034380
1075,24538904
1076,595602
1076,25040506
1077,6563816
1078,6580583
1079,859059
1079,1796065
1079,2122976
1079,4470281
1079,17399161
1079,18261674
1079,26946757
1080,13098814
1080,40032006
1081,37991168
1082,40002005
1083,15674180
1084,40971538
1085,18927652
1085,38691799
1085,37828449
1085,34016306
1085,924662
1085,22096356
1086,18925139
1086,33414448
1086,18006667
1086,12971142
1086,15476415
1086,18480273
1086,29844307
1086,39770082
1086,28759909
1086,15392959
1086,34192365
1086,40773430
1087,35825363
1088,29477908
1088,24599863
1088,12354791
1089,32657265
1089,22319789
1089,11689624
1090,41615573
1090,31826097
1090,19554018
1090,19558969
1090,4040135
1090,7786991
1090,7788144
1091,18955620
1091,24564707
1091,19081921
1091,19081519
1091,19898572
1091,39066443
1091,37137458
1091,30582679
1091,30563755
1091,10229921
1091,10231554
1091,10231855
1091,12587122
1091,20967946
1091,21269414
1091,26469516
1091,26470261
1091,15849178
1091,12121141
1091,6745986
1091,6713446
1091,6619892
1091,834220
1091,41631774
1091,40280300
1091,40278449
1091,38789016
1091,40131467
1091,39598571
1091,38287418
1091,38153691
1091,19975711
1091,37623669
1091,40133002
1091,37277756
1092,13996742
1092,23576849
1093,17402409
1093,17404633
1093,17401000
1093,12600666
1094,12416719
1094,18002763
1094,22273005
1094,1727325
1094,22276208
1094,36877274
1094,21343305
1094,24203872
1094,32743116
1095,12284015
1096,14036920
1096,13029465
1096,12489881
1096,16133382
1096,20384322
1096,26729550
1096,26764754
1096,26765128
1096,27580865
1096,27597447
1096,32636229
1097,17403902
1097,17405125
1097,17403461
1097,37121861
1097,37076498
1097,11585102
1097,37072166
1097,17599629
1097,11678189
1097,37071024
1097,34834711
1098,19732445
1098,19530280
1099,22991967
1099,13840423
1100,12937565
1101,19505087
1102,41792228
1103,32950546
1103,6050011
1104,11674663
1105,33473636
1106,19483632
1106,32558334
1106,34191906
1106,34470556
1106,36059600
1106,37228625
1106,37380117
1106,38144978
1106,25133113
1106,24776040
1106,23820120
1106,23819248
1106,6332745
1106,7367013
1106,11489356
1106,33336268
1106,33334481
1106,6206281
1106,14022365
1106,15094800
1106,26603548
1106,26603010
1106,22874484
1106,15322964
1106,40236772
1106,40237446
1106,40237780
1106,17604139
1106,20071843
1106,34643402
1106,36228455
1107,3858891
1107,5646738
1108,643954
1109,19567442
1110,21169274
1110,21180546
1111,13459861
1111,37090050
1111,10103605
1111,11471010
1111,21602865
1112,7067094
1112,3599630
1112,14353455
1113,35221082
1114,40219243
1114,36072848
1114,35902109
1114,36408842
1114,36404913
1114,27483025
1114,11944524
1114,36660264
1114,17573098
1114,29631203
1114,29631522
1114,37525452
1114,26028235
1114,26344569
1114,25834519
1114,26768515
1114,27133966
1114,27231095
1114,35188978
1114,26551431
1115,12517676
1115,39747896
1116,14037866
1116,12063469
1117,19268077
1118,35455185
1119,41395262
1120,13571928
1120,21852879
1120,25117536
1120,25174309
1120,32377413
1120,14728354
1120,15783998
1121,26120382
1121,26116030
1121,19774850
1122,36025376
1122,22695516
1123,35369653
1123,37138746
1123,37145969
1123,34880135
1123,34113931
1123,34113805
1123,34113148
1123,34112678
1123,34112336
1123,34112094
1123,34111467
1123,33762935
1123,33709522
1123,5187829
1123,5794924
1123,21661518
1123,21661829
1123,26133143
1123,30203751
1123,30204776
1123,30204940
1123,30205933
1123,30207121
1123,30207425
1123,30227684
1123,30227798
1123,33313625
1123,33454513
1123,33313874
1123,36217426
1123,40218410
1123,25283109
1123,18740410
1123,21545646
1123,25232784
1123,29200653
1123,30386891
1123,33209202
1123,33313247
1123,3132933
1123,24630263
1123,24390452
1123,32111605
1124,9046946
1124,23320277
1124,8600538
1124,41361642
1124,31525982
1124,23555098
1124,18801313
1124,18342358
1124,17713862
1124,17365926
1124,12517076
1124,13655944
1124,9664330
1124,30361416
1124,28713215
1124,30527529
1124,40247069
1124,1452504
1124,3798989
1124,1672286
1124,1590999
1125,34972370
1125,19111538
1125,24177231
1125,6945734
1125,25451377
1125,18578104
1125,25282679
1125,25284077
1125,25285107
1125,25285519
1125,25450291
1125,25451632
1125,25451888
1126,36209153
1127,19007868
1128,21048453
1129,18159733
1129,16113260
1130,37108012
1130,14119685
1130,9273021
1130,11781523
1130,12066596
1130,16313802
1130,17836663
1130,17899787
1130,21291967
1130,21682024
1130,22091629
1130,32208106
1130,35352809
1130,33550580
1130,10251072
1130,8771119
1130,6633093
1130,6654073
1130,7998779
1130,8321651
1131,18580339
1131,16010129
1131,9540272
1131,16567880
1131,36099474
1131,30878422
1131,33273518
1131,19633078
1131,19307737
1131,6773954
1131,8304515
1131,8304850
1132,17808574
1133,37829276
1134,7715099
1135,7577095
1135,24988207
1136,7412511
1137,38543430
1137,28306202
1137,33092448
1138,15558032
1139,7492169
1139,7492356
1139,14437993
1139,18578135
1140,36828340
1140,22228005
1141,38597764
1141,38599229
1141,40998612
1142,38224588
1143,17931821
1144,27810300
1144,15950291
1145,17025693
1145,526914
1146,37142990
1146,37147927
1147,18474960
1148,6130503
1149,16848845
1150,11806002
1150,15896404
1150,40562011
1150,6138131
1151,17601959
1152,34834055
1152,16723753
1152,25673775
1152,24890909
1153,17038782
1154,26840748
1155,36668006
1156,5728184
1157,5987677
1157,12363985
1158,19644317
1159,2086358
1159,239335
1159,1466410
1159,5235956
1159,14985598
1159,34840975
1159,34535471
1159,17379690
1159,26301758
1159,29502719
1160,30044423
1160,27395549
1160,27392876
1160,27388367
1160,5803062
1160,18039448
1160,19112422
1160,26833143
1160,26452023
1160,16438973
1160,18178838
1160,26749991
1161,6332920
1161,20385132
1162,24196698
1162,5476371
1162,11183106
1163,6214165
1163,14963430
1163,14963437
1163,15161871
1163,15085027
1163,34041803
1163,12109393
1164,38014244
1164,36479087
1165,19579257
1165,11554373
1165,9800883
1165,30851405
1165,39853133
1165,39277302
1165,32939369
1165,41250336
1165,39861766
1165,10893016
1165,18320587
1165,36783689
1165,40058982
1165,30675432
1165,14310578
1165,25277291
1165,29981195
1165,26242865
1165,14347395
1165,14377759
1165,19861160
1165,36762623
1165,22956806
1165,25465714
1165,18426118
1165,26243210
1165,37365571
1165,14117088
1165,37363620
1166,4609388
1166,16096313
1166,18178635
1166,19778258
1166,28690235
1166,33411279
1166,15908274
1166,34456959
1166,40666878
1167,10095702
1168,23850941
1168,17274447
1168,24027844
1168,17261589
1168,24035847
1168,24034215
1168,24030040
1168,24029097
1168,24028491
1168,24011064
1168,21604361
1168,21300587
1168,17261716
1168,17261905
1168,17921518
1168,17748121
1168,24035891
1168,24036159
1168,25155444
1168,17260808
1168,16440389
1168,3464834
1168,17274508
1168,20514281
1168,40303120
1168,34706391
1168,28080942
1168,28080941
1168,28080940
1168,28080939
1168,28080938
1168,28080937
1168,28080936
1168,28080935
1168,28080934
1168,35863115
1168,40304502
1168,40324251
1168,40467505
1168,40467333
1168,40425754
1168,40425520
1168,40336323
1168,40324488
1168,28080933
1168,28080932
1168,28080930
1168,28080929
1168,28080928
1168,28080931
1168,19097165
1168,34268088
1168,14449530
1168,22662277
1168,29005712
1168,23749378
1168,23748987
1168,23621387
1168,28754000
1168,20489581
1168,20503409
1168,20516178
1168,20516405
1168,21649064
1168,30385285
1169,36020404
1170,18584864
1170,10740928
1171,22598366
1171,35342133
1172,36030800
1173,11123312
1174,24239024
1174,11383888
1174,22680983
1174,24837978
1174,24317413
1174,17415891
1174,26092673
1174,34992985
1174,35637054
1174,41320767
1174,23593160
1174,37197557
1175,39861740
1175,34862426
1176,11509054
1177,35982990
1178,13917617
1179,10616814
1179,10730308
1179,10731127
1179,10731385
1179,13136914
1179,25100263
1179,27124709
1179,32185668
1180,14262403
1181,10630889
1182,10692085
1183,14246253
1184,21040249
1184,4712285
1185,24749755
1186,31307497
1186,10038699
1187,18075737
1187,23915760
1188,29756605
1188,29381615
1188,29380324
1188,29378796
1188,29377597
1188,29377545
1188,29358033
1188,23814935
1188,23517788
1188,18976657
1188,18976468
1188,18975832
1188,15304153
1188,27702762
1188,32744153
1188,32782082
1188,28446086
1188,9152658
1189,18068596
1189,19269358
1189,25321835
1190,8543087
1191,9661809
1192,9786684
1192,23085792
1193,26890410
1193,27049719
1193,39514847
1193,34976394
