,listing_id,date_id
320,69042,29122020
321,69042,30122020
322,69042,31122020
323,69042,1012021
324,69042,2012021
325,69042,3012021
326,69042,4012021
327,69042,5012021
328,69042,6012021
329,69042,7012021
330,69042,8012021
331,69042,9012021
332,69042,10012021
333,69042,11012021
334,69042,12012021
335,69042,13012021
336,69042,14012021
337,69042,15012021
338,69042,16012021
339,69042,17012021
340,69042,18012021
341,69042,19012021
342,69042,20012021
343,69042,21012021
344,69042,22012021
345,69042,23012021
346,69042,24012021
347,69042,25012021
348,69042,26012021
349,69042,27012021
350,69042,28012021
351,69042,29012021
352,69042,30012021
353,69042,31012021
354,69042,1022021
355,69042,2022021
356,69042,3022021
357,69042,4022021
358,69042,5022021
359,69042,6022021
360,69042,7022021
361,69042,8022021
362,69042,9022021
363,69042,10022021
364,69042,11022021
365,69042,12022021
366,2818,14022020
367,2818,15022020
368,2818,16022020
369,2818,17022020
370,2818,18022020
371,2818,19022020
372,2818,20022020
373,2818,21022020
374,2818,22022020
375,2818,23022020
376,2818,24022020
377,2818,25022020
378,2818,26022020
379,2818,27022020
380,2818,28022020
381,2818,29022020
382,2818,1032020
383,2818,2032020
384,2818,3032020
385,2818,4032020
386,2818,5032020
387,2818,6032020
388,2818,7032020
389,2818,8032020
390,2818,9032020
391,2818,10032020
392,2818,11032020
393,2818,12032020
394,2818,13032020
395,2818,14032020
396,2818,15032020
397,2818,16032020
398,2818,17032020
399,2818,18032020
400,2818,19032020
401,2818,20032020
402,2818,21032020
403,2818,22032020
404,2818,23032020
405,2818,24032020
406,2818,25032020
407,2818,26032020
408,2818,27032020
409,2818,28032020
410,2818,29032020
411,2818,30032020
412,2818,31032020
413,2818,1042020
414,2818,2042020
415,2818,3042020
416,2818,4042020
417,2818,5042020
418,2818,6042020
419,2818,7042020
420,2818,8042020
421,2818,9042020
422,2818,10042020
423,2818,11042020
424,2818,12042020
425,2818,13042020
426,2818,14042020
427,2818,15042020
428,2818,16042020
429,2818,17042020
430,2818,18042020
431,2818,19042020
432,2818,20042020
433,2818,21042020
434,2818,22042020
435,2818,23042020
436,2818,24042020
437,2818,25042020
438,2818,26042020
439,2818,27042020
440,2818,28042020
441,2818,29042020
442,2818,30042020
443,2818,1052020
444,2818,2052020
445,2818,3052020
446,2818,4052020
447,2818,5052020
448,2818,6052020
449,2818,7052020
450,2818,8052020
451,2818,9052020
452,2818,10052020
453,2818,11052020
454,2818,12052020
455,2818,13052020
456,2818,14052020
457,2818,15052020
458,2818,16052020
459,2818,17052020
460,2818,18052020
461,2818,19052020
462,2818,20052020
463,2818,21052020
464,2818,22052020
465,2818,23052020
466,2818,24052020
467,2818,25052020
468,2818,26052020
469,2818,27052020
470,2818,28052020
471,2818,29052020
472,2818,30052020
473,2818,31052020
474,2818,1062020
475,2818,2062020
476,2818,3062020
477,2818,4062020
478,2818,5062020
479,2818,6062020
480,2818,7062020
481,2818,8062020
482,2818,9062020
483,2818,10062020
484,2818,11062020
485,2818,12062020
486,2818,13062020
487,2818,14062020
488,2818,15062020
489,2818,16062020
490,2818,17062020
491,2818,18062020
492,2818,19062020
493,2818,20062020
494,2818,21062020
495,2818,22062020
496,2818,23062020
497,2818,24062020
498,2818,25062020
499,2818,26062020
500,2818,27062020
501,2818,28062020
502,2818,29062020
503,2818,30062020
504,2818,1072020
505,2818,2072020
506,2818,3072020
507,2818,4072020
508,2818,5072020
509,2818,6072020
510,2818,7072020
511,2818,8072020
512,2818,9072020
513,2818,10072020
514,2818,11072020
515,2818,12072020
516,2818,13072020
517,2818,14072020
518,2818,15072020
519,2818,16072020
520,2818,17072020
521,2818,18072020
522,2818,19072020
523,2818,20072020
524,2818,21072020
525,2818,22072020
526,2818,23072020
527,2818,24072020
528,2818,25072020
529,2818,26072020
530,2818,27072020
531,2818,28072020
532,2818,29072020
533,2818,30072020
534,2818,31072020
535,2818,1082020
536,2818,2082020
537,2818,3082020
538,2818,4082020
539,2818,5082020
540,2818,6082020
541,2818,7082020
542,2818,8082020
543,2818,9082020
544,2818,10082020
545,2818,11082020
546,2818,12082020
547,2818,13082020
548,2818,14082020
549,2818,15082020
550,2818,16082020
551,2818,17082020
552,2818,18082020
553,2818,19082020
554,2818,20082020
555,2818,21082020
556,2818,22082020
557,2818,23082020
558,2818,24082020
559,2818,25082020
560,2818,26082020
561,2818,27082020
562,2818,28082020
563,2818,29082020
564,2818,30082020
565,2818,31082020
566,2818,1092020
567,2818,2092020
568,2818,3092020
569,2818,4092020
570,2818,5092020
571,2818,6092020
572,2818,7092020
573,2818,8092020
574,2818,9092020
575,2818,10092020
576,2818,11092020
577,2818,12092020
578,2818,13092020
579,2818,14092020
580,2818,15092020
581,2818,16092020
582,2818,17092020
583,2818,18092020
584,2818,19092020
585,2818,20092020
586,2818,21092020
587,2818,22092020
588,2818,23092020
589,2818,24092020
590,2818,25092020
591,2818,26092020
592,2818,27092020
593,2818,28092020
594,2818,29092020
595,2818,30092020
596,2818,1102020
597,2818,2102020
598,2818,3102020
599,2818,4102020
600,2818,5102020
601,2818,6102020
602,2818,7102020
603,2818,8102020
604,2818,9102020
605,2818,10102020
606,2818,11102020
607,2818,12102020
608,2818,13102020
609,2818,14102020
610,2818,15102020
611,2818,16102020
612,2818,17102020
613,2818,18102020
614,2818,19102020
615,2818,20102020
616,2818,21102020
617,2818,22102020
618,2818,23102020
619,2818,24102020
620,2818,25102020
621,2818,26102020
622,2818,27102020
623,2818,28102020
624,2818,29102020
625,2818,30102020
626,2818,31102020
627,2818,1112020
628,2818,2112020
629,2818,3112020
630,2818,4112020
631,2818,5112020
632,2818,6112020
633,2818,7112020
634,2818,8112020
635,2818,9112020
636,2818,10112020
637,2818,11112020
638,2818,12112020
639,2818,13112020
640,2818,14112020
641,2818,15112020
642,2818,16112020
643,2818,17112020
644,2818,18112020
645,2818,19112020
646,286500,15022020
647,286500,16022020
648,286500,17022020
649,286500,18022020
650,286500,19022020
651,286500,20022020
652,286500,21022020
653,286500,22022020
654,286500,23022020
655,286500,24022020
656,286500,25022020
657,286500,26022020
658,286500,27022020
659,286500,28022020
660,286500,29022020
661,286500,1032020
662,286500,2032020
663,286500,3032020
664,286500,4032020
665,286500,5032020
666,286500,6032020
667,286500,7032020
668,286500,8032020
669,286500,9032020
670,286500,10032020
671,286500,11032020
672,286500,12032020
673,286500,13032020
674,286500,14032020
675,286500,15032020
676,286500,16032020
677,286500,17032020
678,286500,18032020
679,286500,19032020
680,286500,20032020
681,286500,21032020
682,286500,22032020
683,286500,23032020
684,286500,24032020
685,286500,25032020
686,286500,26032020
687,286500,27032020
688,286500,28032020
689,286500,29032020
690,286500,30032020
691,286500,31032020
692,286500,1042020
693,286500,2042020
694,286500,3042020
695,286500,4042020
696,286500,5042020
697,286500,6042020
698,286500,7042020
699,286500,8042020
700,286500,9042020
701,286500,10042020
702,286500,11042020
703,286500,12042020
704,286500,13042020
705,286500,14042020
706,286500,15042020
707,286500,16042020
708,286500,17042020
709,286500,18042020
710,286500,19042020
711,286500,20042020
712,286500,21042020
713,286500,22042020
714,286500,23042020
715,286500,24042020
716,286500,25042020
717,286500,26042020
718,286500,27042020
719,286500,28042020
720,286500,29042020
721,286500,30042020
722,286500,1052020
723,286500,2052020
724,286500,3052020
725,286500,4052020
726,286500,5052020
727,286500,6052020
728,286500,7052020
729,286500,8052020
730,286500,9052020
731,286500,10052020
732,286500,11052020
733,286500,12052020
734,286500,13052020
735,286500,14052020
736,286500,15052020
737,286500,16052020
738,286500,17052020
739,286500,18052020
740,286500,19052020
741,286500,20052020
742,286500,21052020
743,286500,22052020
744,70598,15022020
745,70598,16022020
746,70598,17022020
747,70598,18022020
748,70598,19022020
749,70598,20022020
750,70598,21022020
751,70598,22022020
752,70598,23022020
753,70598,24022020
754,70598,25022020
755,70598,26022020
756,70598,27022020
757,70598,28022020
758,70598,29022020
759,70598,1032020
760,70598,2032020
761,70598,3032020
762,70598,4032020
763,70598,5032020
764,70598,6032020
765,70598,7032020
766,70598,8032020
767,70598,9032020
768,286500,23052020
769,286500,24052020
770,286500,25052020
771,286500,26052020
772,286500,27052020
773,286500,28052020
774,286500,29052020
775,286500,30052020
776,286500,31052020
777,70598,10032020
778,70598,11032020
779,70598,12032020
780,2818,20112020
781,2818,21112020
782,2818,22112020
783,2818,23112020
784,2818,24112020
785,2818,25112020
786,2818,26112020
787,2818,27112020
788,2818,28112020
789,2818,29112020
790,2818,30112020
791,2818,1122020
792,2818,2122020
793,2818,3122020
794,2818,4122020
795,2818,5122020
796,2818,6122020
797,2818,7122020
798,2818,8122020
799,2818,9122020
800,2818,10122020
801,2818,11122020
802,2818,12122020
803,2818,13122020
804,2818,14122020
805,2818,15122020
806,2818,16122020
807,2818,17122020
808,2818,18122020
809,2818,19122020
810,2818,20122020
811,2818,21122020
812,2818,22122020
813,2818,23122020
814,2818,24122020
815,2818,25122020
816,2818,26122020
817,2818,27122020
818,2818,28122020
819,2818,29122020
820,2818,30122020
821,2818,31122020
822,2818,1012021
823,2818,2012021
824,2818,3012021
825,2818,4012021
826,2818,5012021
827,2818,6012021
828,2818,7012021
829,2818,8012021
830,2818,9012021
831,2818,10012021
832,2818,11012021
833,2818,12012021
834,2818,13012021
835,2818,14012021
836,2818,15012021
837,2818,16012021
838,2818,17012021
839,2818,18012021
840,2818,19012021
841,2818,20012021
842,2818,21012021
843,2818,22012021
844,2818,23012021
845,2818,24012021
846,2818,25012021
847,2818,26012021
848,2818,27012021
849,2818,28012021
850,2818,29012021
851,2818,30012021
852,2818,31012021
853,2818,1022021
854,286500,1062020
855,286500,2062020
856,286500,3062020
857,286500,4062020
858,286500,5062020
859,286500,6062020
860,286500,7062020
861,286500,8062020
862,286500,9062020
863,286500,10062020
864,286500,11062020
865,286500,12062020
866,286500,13062020
867,286500,14062020
868,286500,15062020
869,286500,16062020
870,286500,17062020
871,286500,18062020
872,286500,19062020
873,286500,20062020
874,286500,21062020
875,286500,22062020
876,286500,23062020
877,286500,24062020
878,286500,25062020
879,286500,26062020
880,286500,27062020
881,286500,28062020
882,286500,29062020
883,286500,30062020
884,286500,1072020
885,286500,2072020
886,286500,3072020
887,286500,4072020
888,286500,5072020
889,286500,6072020
890,286500,7072020
891,286500,8072020
892,286500,9072020
893,286500,10072020
894,286500,11072020
895,286500,12072020
896,286500,13072020
897,286500,14072020
898,286500,15072020
899,286500,16072020
900,286500,17072020
901,286500,18072020
902,286500,19072020
903,70598,13032020
904,70598,14032020
905,70598,15032020
906,70598,16032020
907,70598,17032020
908,70598,18032020
909,70598,19032020
910,70598,20032020
911,70598,21032020
912,70598,22032020
913,70598,23032020
914,70598,24032020
915,70598,25032020
916,70598,26032020
917,70598,27032020
918,70598,28032020
919,70598,29032020
920,70598,30032020
921,70598,31032020
922,70598,1042020
923,70598,2042020
924,70598,3042020
925,70598,4042020
926,70598,5042020
927,70598,6042020
928,70598,7042020
929,70598,8042020
930,70598,9042020
931,70598,10042020
932,70598,11042020
933,70598,12042020
934,70598,13042020
935,70598,14042020
936,70598,15042020
937,70598,16042020
938,70598,17042020
939,70598,18042020
940,70598,19042020
941,70598,20042020
942,70598,21042020
943,70598,22042020
944,70598,23042020
945,70598,24042020
946,70598,25042020
947,70598,26042020
948,70598,27042020
949,70598,28042020
950,70598,29042020
951,70598,30042020
952,70598,1052020
953,70598,2052020
954,70598,3052020
955,70598,4052020
956,70598,5052020
957,70598,6052020
958,70598,7052020
959,286500,20072020
960,286500,21072020
961,286500,22072020
962,286500,23072020
963,286500,24072020
964,286500,25072020
965,286500,26072020
966,286500,27072020
967,286500,28072020
968,286500,29072020
969,286500,30072020
970,286500,31072020
971,286500,1082020
972,286500,2082020
973,286500,3082020
974,286500,4082020
975,286500,5082020
976,286500,6082020
977,286500,7082020
978,286500,8082020
979,286500,9082020
980,286500,10082020
981,286500,11082020
982,286500,12082020
983,286500,13082020
984,286500,14082020
985,286500,15082020
986,286500,16082020
987,286500,17082020
988,286500,18082020
989,286500,19082020
990,286500,20082020
991,286500,21082020
992,286500,22082020
993,286500,23082020
994,286500,24082020
995,286500,25082020
996,286500,26082020
997,286500,27082020
998,286500,28082020
999,286500,29082020
1000,286500,30082020
1001,286500,31082020
1002,286500,1092020
1003,286500,2092020
1004,286500,3092020
1005,286500,4092020
1006,286500,5092020
1007,286500,6092020
1008,286500,7092020
1009,286500,8092020
1010,286500,9092020
1011,286500,10092020
1012,286500,11092020
1013,286500,12092020
1014,286500,13092020
1015,286500,14092020
1016,286500,15092020
1017,286500,16092020
1018,286500,17092020
1019,286500,18092020
1020,286500,19092020
1021,286500,20092020
1022,286500,21092020
1023,286500,22092020
1024,286500,23092020
1025,286500,24092020
1026,286500,25092020
1027,286500,26092020
1028,286500,27092020
1029,70598,8052020
1030,70598,9052020
1031,70598,10052020
1032,70598,11052020
1033,70598,12052020
1034,70598,13052020
1035,70598,14052020
1036,70598,15052020
1037,70598,16052020
1038,70598,17052020
1039,70598,18052020
1040,70598,19052020
1041,70598,20052020
1042,70598,21052020
1043,70598,22052020
1044,70598,23052020
1045,70598,24052020
1046,70598,25052020
1047,70598,26052020
1048,70598,27052020
1049,70598,28052020
1050,70598,29052020
1051,70598,30052020
1052,70598,31052020
1053,70598,1062020
1054,70598,2062020
1055,70598,3062020
1056,70598,4062020
1057,70598,5062020
1058,70598,6062020
1059,70598,7062020
1060,70598,8062020
1061,70598,9062020
1062,70598,10062020
1063,70598,11062020
1064,70598,12062020
1065,70598,13062020
1066,70598,14062020
1067,70598,15062020
1068,70598,16062020
1069,70598,17062020
1070,70598,18062020
1071,70598,19062020
1072,70598,20062020
1073,70598,21062020
1074,70598,22062020
1075,70598,23062020
1076,70598,24062020
1077,70598,25062020
1078,70598,26062020
1079,70598,27062020
1080,70598,28062020
1081,70598,29062020
1082,70598,30062020
1083,70598,1072020
1084,70598,2072020
1085,70598,3072020
1086,70598,4072020
1087,70598,5072020
1088,70598,6072020
1089,70598,7072020
1090,286500,28092020
1091,286500,29092020
1092,286500,30092020
1093,286500,1102020
1094,286500,2102020
1095,286500,3102020
1096,286500,4102020
1097,286500,5102020
1098,286500,6102020
1099,70598,8072020
1100,70598,9072020
1101,70598,10072020
1102,70598,11072020
1103,70598,12072020
1104,70598,13072020
1105,70598,14072020
1106,70598,15072020
1107,70598,16072020
1108,70598,17072020
1109,70598,18072020
1110,70598,19072020
1111,70598,20072020
1112,70598,21072020
1113,70598,22072020
1114,70598,23072020
1115,70598,24072020
1116,70598,25072020
1117,70598,26072020
1118,70598,27072020
1119,70598,28072020
1120,70598,29072020
1121,70598,30072020
1122,70598,31072020
1123,70598,1082020
1124,70598,2082020
1125,70598,3082020
1126,70598,4082020
1127,70598,5082020
1128,70598,6082020
1129,70598,7082020
1130,70598,8082020
1131,70598,9082020
1132,70598,10082020
1133,70598,11082020
1134,70598,12082020
1135,70598,13082020
1136,70598,14082020
1137,70598,15082020
1138,70598,16082020
1139,70598,17082020
1140,70598,18082020
1141,70598,19082020
1142,70598,20082020
1143,70598,21082020
1144,70598,22082020
1145,70598,23082020
1146,70598,24082020
1147,70598,25082020
1148,70598,26082020
1149,70598,27082020
1150,70598,28082020
1151,70598,29082020
1152,286500,7102020
1153,286500,8102020
1154,286500,9102020
1155,286500,10102020
1156,286500,11102020
1157,286500,12102020
1158,286500,13102020
1159,286500,14102020
1160,286500,15102020
1161,286500,16102020
1162,286500,17102020
1163,286500,18102020
1164,286500,19102020
1165,286500,20102020
1166,286500,21102020
1167,286500,22102020
1168,286500,23102020
1169,286500,24102020
1170,286500,25102020
1171,286500,26102020
1172,286500,27102020
1173,286500,28102020
1174,286500,29102020
1175,286500,30102020
1176,286500,31102020
1177,286500,1112020
1178,286500,2112020
1179,286500,3112020
1180,286500,4112020
1181,286500,5112020
1182,286500,6112020
1183,286500,7112020
1184,286500,8112020
1185,286500,9112020
1186,286500,10112020
1187,286500,11112020
1188,286500,12112020
1189,286500,13112020
1190,286500,14112020
1191,286500,15112020
1192,286500,16112020
1193,286500,17112020
1194,286500,18112020
1195,286500,19112020
1196,286500,20112020
1197,286500,21112020
1198,286500,22112020
1199,286500,23112020
1200,286500,24112020
1201,286500,25112020
1202,286500,26112020
1203,286500,27112020
1204,286500,28112020
1205,286500,29112020
1206,286500,30112020
1207,286500,1122020
1208,286500,2122020
1209,286500,3122020
1210,286500,4122020
1211,286500,5122020
1212,286500,6122020
1213,286500,7122020
1214,286500,8122020
1215,286500,9122020
1216,286500,10122020
1217,286500,11122020
1218,286500,12122020
1219,286500,13122020
1220,286500,14122020
1221,286500,15122020
1222,286500,16122020
1223,286500,17122020
1224,286500,18122020
1225,286500,19122020
1226,286500,20122020
1227,286500,21122020
1228,286500,22122020
1229,286500,23122020
1230,286500,24122020
1231,286500,25122020
1232,286500,26122020
1233,286500,27122020
1234,286500,28122020
1235,286500,29122020
1236,286500,30122020
1237,286500,31122020
1238,286500,1012021
1239,286500,2012021
1240,286500,3012021
1241,286500,4012021
1242,286500,5012021
1243,286500,6012021
1244,286500,7012021
1245,286500,8012021
1246,286500,9012021
1247,286500,10012021
1248,286500,11012021
1249,286500,12012021
1250,286500,13012021
1251,286500,14012021
1252,286500,15012021
1253,286500,16012021
1254,286500,17012021
1255,286500,18012021
1256,286500,19012021
1257,286500,20012021
1258,286500,21012021
1259,286500,22012021
1260,286500,23012021
1261,286500,24012021
1262,286500,25012021
1263,286500,26012021
1264,286500,27012021
1265,286500,28012021
1266,286500,29012021
1267,286500,30012021
1268,286500,31012021
1269,286500,1022021
1270,286500,2022021
1271,286500,3022021
1272,286500,4022021
1273,286500,5022021
1274,286500,6022021
1275,286500,7022021
1276,286500,8022021
1277,286500,9022021
1278,286500,10022021
1279,286500,11022021
1280,286500,12022021
1281,288967,15022020
1282,70598,30082020
1283,70598,31082020
1284,70598,1092020
1285,70598,2092020
1286,70598,3092020
1287,70598,4092020
1288,70598,5092020
1289,70598,6092020
1290,70598,7092020
1291,70598,8092020
1292,70598,9092020
1293,70598,10092020
1294,70598,11092020
1295,70598,12092020
1296,70598,13092020
1297,70598,14092020
1298,70598,15092020
1299,70598,16092020
1300,70598,17092020
1301,70598,18092020
1302,70598,19092020
1303,70598,20092020
1304,70598,21092020
1305,70598,22092020
1306,70598,23092020
1307,70598,24092020
1308,70598,25092020
1309,70598,26092020
1310,70598,27092020
1311,70598,28092020
1312,70598,29092020
1313,70598,30092020
1314,70598,1102020
1315,70598,2102020
1316,70598,3102020
1317,70598,4102020
1318,70598,5102020
1319,70598,6102020
1320,70598,7102020
1321,70598,8102020
1322,70598,9102020
1323,70598,10102020
1324,70598,11102020
1325,70598,12102020
1326,70598,13102020
1327,70598,14102020
1328,70598,15102020
1329,70598,16102020
1330,70598,17102020
1331,70598,18102020
1332,70598,19102020
1333,70598,20102020
1334,70598,21102020
1335,70598,22102020
1336,70598,23102020
1337,70598,24102020
1338,70598,25102020
1339,70598,26102020
1340,70598,27102020
1341,70598,28102020
1342,70598,29102020
1343,70598,30102020
1344,70598,31102020
1345,70598,1112020
1346,70598,2112020
1347,70598,3112020
1348,70598,4112020
1349,70598,5112020
1350,70598,6112020
1351,70598,7112020
1352,70598,8112020
1353,70598,9112020
1354,70598,10112020
1355,70598,11112020
1356,70598,12112020
1357,70598,13112020
1358,70598,14112020
1359,70598,15112020
1360,70598,16112020
1361,70598,17112020
1362,70598,18112020
1363,70598,19112020
1364,70598,20112020
1365,70598,21112020
1366,70598,22112020
1367,70598,23112020
1368,70598,24112020
1369,70598,25112020
1370,70598,26112020
1371,70598,27112020
1372,70598,28112020
1373,70598,29112020
1374,70598,30112020
1375,70598,1122020
1376,70598,2122020
1377,70598,3122020
1378,70598,4122020
1379,70598,5122020
1380,70598,6122020
1381,70598,7122020
1382,70598,8122020
1383,70598,9122020
1384,70598,10122020
1385,70598,11122020
1386,70598,12122020
1387,70598,13122020
1388,70598,14122020
1389,70598,15122020
1390,70598,16122020
1391,70598,17122020
1392,70598,18122020
1393,70598,19122020
1394,70598,20122020
1395,70598,21122020
1396,70598,22122020
1397,70598,23122020
1398,70598,24122020
1399,70598,25122020
1400,70598,26122020
1401,70598,27122020
1402,70598,28122020
1403,70598,29122020
1404,70598,30122020
1405,70598,31122020
1406,70598,1012021
1407,70598,2012021
1408,70598,3012021
1409,70598,4012021
1410,70598,5012021
1411,70598,6012021
1412,70598,7012021
1413,70598,8012021
1414,70598,9012021
1415,70598,10012021
1416,70598,11012021
1417,70598,12012021
1418,70598,13012021
1419,70598,14012021
1420,70598,15012021
1421,70598,16012021
1422,70598,17012021
1423,70598,18012021
1424,70598,19012021
1425,70598,20012021
1426,70598,21012021
1427,70598,22012021
1428,70598,23012021
1429,70598,24012021
1430,70598,25012021
1431,70598,26012021
1432,70598,27012021
1433,70598,28012021
1434,70598,29012021
1435,70598,30012021
1436,70598,31012021
1437,70598,1022021
1438,70598,2022021
1439,70598,3022021
1440,70598,4022021
1441,70598,5022021
1442,70598,6022021
1443,70598,7022021
1444,70598,8022021
1445,70598,9022021
1446,70598,10022021
1447,70598,11022021
1448,70598,12022021
1449,70598,13022021
1450,2818,2022021
1451,2818,3022021
1452,2818,4022021
1453,2818,5022021
1454,2818,6022021
1455,2818,7022021
1456,2818,8022021
1457,2818,9022021
1458,2818,10022021
1459,2818,11022021
1460,2818,12022021
1461,20168,14022020
1462,20168,15022020
1463,20168,16022020
1464,20168,17022020
1465,20168,18022020
1466,20168,19022020
1467,20168,20022020
1468,20168,21022020
1469,20168,22022020
1470,20168,23022020
1471,20168,24022020
1472,20168,25022020
1473,20168,26022020
1474,20168,27022020
1475,20168,28022020
1476,20168,29022020
1477,20168,1032020
1478,20168,2032020
1479,20168,3032020
1480,20168,4032020
1481,20168,5032020
1482,20168,6032020
1483,20168,7032020
1484,20168,8032020
1485,20168,9032020
1486,20168,10032020
1487,20168,11032020
1488,20168,12032020
1489,20168,13032020
1490,20168,14032020
1491,20168,15032020
1492,20168,16032020
1493,20168,17032020
1494,20168,18032020
1495,20168,19032020
1496,20168,20032020
1497,20168,21032020
