,ID,property_id
5076,40666878,9
5077,40936653,9
5078,41079317,9
5079,41079407,9
5080,41332481,9
5081,41587791,9
5082,41879410,9
5083,41882911,9
5084,1201873,10
5085,119120,10
5086,135261,10
5087,187442,10
5088,271430,10
5089,405399,10
5090,418691,10
5091,496195,10
5092,543783,10
5093,654182,10
5094,717717,10
5095,717722,10
5096,717728,10
5097,717739,10
5098,720167,10
5099,785086,10
5100,791190,10
5101,34954675,10
5102,36449807,10
5103,1048426,10
5104,1106215,10
5105,1190287,10
5106,1278764,10
5107,1350705,10
5108,1409855,10
5109,1487586,10
5110,1508078,10
5111,1517535,10
5112,1628119,10
5113,1632450,10
5114,25073369,10
5115,1915721,10
5116,2022636,10
5117,2032759,10
5118,2041499,10
5119,2042416,10
5120,2085110,10
5121,2086310,10
5122,2167380,10
5123,2203498,10
5124,2215299,10
5125,2449827,10
5126,2600659,10
5127,2716828,10
5128,2752463,10
5129,2840997,10
5130,2842357,10
5131,3046187,10
5132,3081970,10
5133,3101036,10
5134,3110317,10
5135,3152419,10
5136,3478748,10
5137,3478760,10
5138,3661924,10
5139,3665733,10
5140,3751663,10
5141,3786155,10
5142,3805162,10
5143,3859022,10
5144,3865486,10
5145,3883628,10
5146,3894278,10
5147,3927215,10
5148,4516440,10
5149,4516618,10
5150,4572128,10
5151,4610714,10
5152,4658685,10
5153,4750593,10
5154,4779021,10
5155,8234251,10
5156,4856482,10
5157,5011060,10
5158,24145225,10
5159,5147450,10
5160,5147937,10
5161,5162493,10
5162,5235956,10
5163,5274812,10
5164,5383373,10
5165,5444386,10
5166,5591740,10
5167,5801408,10
5168,5883693,10
5169,5973187,10
5170,23427728,10
5171,5995787,10
5172,15818638,10
5173,6124759,10
5174,6213935,10
5175,6497891,10
5176,6506062,10
5177,6585484,10
5178,6650634,10
5179,6708754,10
5180,6860550,10
5181,6895746,10
5182,6937958,10
5183,6966721,10
5184,7046989,10
5185,7049864,10
5186,7050726,10
5187,7121302,10
5188,7188215,10
5189,7190340,10
5190,7260901,10
5191,7346082,10
5192,7347572,10
5193,7361985,10
5194,7384232,10
5195,7437987,10
5196,7472532,10
5197,7487387,10
5198,7619887,10
5199,7758757,10
5200,7768640,10
5201,7861447,10
5202,8016507,10
5203,8027015,10
5204,8081971,10
5205,8096677,10
5206,8096719,10
5207,8096735,10
5208,8148760,10
5209,8280159,10
5210,8281997,10
5211,8314926,10
5212,8432570,10
5213,8462554,10
5214,8577447,10
5215,8593888,10
5216,8681421,10
5217,9181250,10
5218,9664330,10
5219,9695962,10
5220,9742443,10
5221,9839569,10
5222,9919702,10
5223,10050437,10
5224,10148605,10
5225,10931768,10
5226,11093185,10
5227,11178946,10
5228,11180408,10
5229,11184486,10
5230,11339559,10
5231,11517703,10
5232,11696835,10
5233,11880408,10
5234,12566444,10
5235,12015420,10
5236,12036061,10
5237,12063469,10
5238,12217356,10
5239,12401436,10
5240,12407488,10
5241,12416719,10
5242,12776883,10
5243,12854795,10
5244,12943522,10
5245,12951815,10
5246,12953131,10
5247,13014349,10
5248,30857929,10
5249,13098154,10
5250,13113739,10
5251,13165105,10
5252,13230933,10
5253,13478600,10
5254,33900964,10
5255,13704185,10
5256,13707521,10
5257,13800835,10
5258,13835049,10
5259,13839064,10
5260,13926639,10
5261,13985908,10
5262,14037866,10
5263,14085544,10
5264,14209934,10
5265,14263080,10
5266,14263355,10
5267,22450303,10
5268,14281137,10
5269,14322987,10
5270,14426380,10
5271,14480640,10
5272,14482078,10
5273,14528989,10
5274,14531678,10
5275,14535577,10
5276,14590215,10
5277,14624942,10
5278,14796340,10
5279,14801814,10
5280,14854589,10
5281,14975356,10
5282,15097890,10
5283,15235379,10
5284,15313653,10
5285,15356072,10
5286,15372726,10
5287,15476415,10
5288,15542375,10
5289,15674441,10
5290,15762808,10
5291,15790170,10
5292,15795312,10
5293,15828245,10
5294,15926750,10
5295,38971896,10
5296,16025951,10
5297,16116517,10
5298,16133382,10
5299,16199856,10
5300,16215618,10
5301,16228038,10
5302,16283750,10
5303,16306318,10
5304,18133771,10
5305,16307655,10
5306,16351553,10
5307,16439706,10
5308,16440273,10
5309,16450647,10
5310,16479025,10
5311,24519472,10
5312,16599980,10
5313,16643171,10
5314,16658299,10
5315,16685100,10
5316,16778020,10
5317,16894734,10
5318,16926240,10
5319,28019692,10
5320,16926854,10
5321,16951897,10
5322,17038782,10
5323,17051610,10
5324,17118996,10
5325,17148386,10
5326,17208767,10
5327,17282145,10
5328,17350659,10
5329,17352443,10
5330,17354111,10
5331,17355697,10
5332,17445688,10
5333,23759871,10
5334,17545351,10
5335,17556920,10
5336,17613990,10
5337,17614099,10
5338,17614481,10
5339,17621283,10
5340,36756741,10
5341,17691137,10
5342,17714461,10
5343,17805776,10
5344,17852874,10
5345,17885210,10
5346,17967914,10
5347,17980661,10
5348,17988867,10
5349,18050143,10
5350,18055030,10
5351,18086589,10
5352,18171273,10
5353,18190127,10
5354,18245659,10
5355,18251506,10
5356,18272787,10
5357,18437720,10
5358,18631106,10
5359,18748344,10
5360,18772706,10
5361,18927652,10
5362,18928390,10
5363,18974903,10
5364,19009616,10
5365,19036597,10
5366,19038369,10
5367,25313611,10
5368,19132439,10
5369,19176037,10
5370,19221474,10
5371,19352642,10
5372,19361749,10
5373,19376122,10
5374,19471620,10
5375,36017439,10
5376,19582044,10
5377,19674230,10
5378,19678663,10
5379,19747726,10
5380,19766739,10
5381,19778247,10
5382,19796504,10
5383,19835727,10
5384,19841988,10
5385,19884154,10
5386,19898556,10
5387,19898603,10
5388,19899278,10
5389,19932228,10
5390,19968905,10
5391,19981705,10
5392,20027721,10
5393,20048476,10
5394,20208474,10
5395,20436203,10
5396,20436797,10
5397,20160699,10
5398,20241573,10
5399,20259207,10
5400,20291884,10
5401,20466856,10
5402,20670535,10
5403,20671222,10
5404,20718851,10
5405,20722541,10
5406,20757322,10
5407,20832683,10
5408,20857955,10
5409,20877575,10
5410,21006541,10
5411,21038013,10
5412,21040249,10
5413,21048453,10
5414,21074937,10
5415,21111209,10
5416,21161915,10
5417,21198696,10
5418,21304870,10
5419,21321597,10
5420,28382030,10
5421,21408937,10
5422,21426175,10
5423,21535083,10
5424,22786877,10
5425,21777229,10
5426,21834187,10
5427,39761658,10
5428,21898872,10
5429,21932070,10
5430,22025108,10
5431,22076858,10
5432,22091629,10
5433,22121577,10
5434,22313241,10
5435,22316761,10
5436,22317024,10
5437,22349897,10
5438,22350613,10
5439,22377399,10
5440,22408415,10
5441,22433066,10
5442,22434918,10
5443,22467073,10
5444,22489356,10
5445,22551122,10
5446,22558688,10
5447,22595913,10
5448,22628291,10
5449,22633419,10
5450,22881708,10
5451,22898464,10
5452,22899608,10
5453,22899754,10
5454,22932105,10
5455,22984916,10
5456,23116417,10
5457,23120336,10
5458,23184408,10
5459,39167521,10
5460,23196478,10
5461,23322813,10
5462,23357734,10
5463,23386946,10
5464,23391910,10
5465,23450833,10
5466,23464720,10
5467,23468600,10
5468,23492736,10
5469,23553861,10
5470,23555327,10
5471,23637299,10
5472,23641160,10
5473,23765489,10
5474,38727530,10
5475,23804023,10
5476,24316947,10
5477,23916983,10
5478,23922615,10
5479,23924563,10
5480,23936825,10
5481,23939452,10
5482,39072037,10
5483,23978906,10
5484,24118532,10
5485,24159734,10
5486,24160072,10
5487,24224010,10
5488,24354858,10
5489,24371253,10
5490,24415618,10
5491,24452013,10
5492,24487493,10
5493,24536869,10
5494,24717056,10
5495,24722569,10
5496,24805004,10
5497,24825849,10
5498,24846996,10
5499,24847414,10
5500,24883796,10
5501,24915006,10
5502,24944443,10
5503,24968697,10
5504,25012479,10
5505,25211865,10
5506,25076796,10
5507,25133113,10
5508,34411406,10
5509,25180694,10
5510,25248060,10
5511,25283109,10
5512,25335802,10
5513,25426237,10
5514,25539541,10
5515,25571215,10
5516,25583612,10
5517,25624350,10
5518,25670451,10
5519,25723847,10
5520,25770629,10
5521,25804175,10
5522,25810850,10
5523,26057277,10
5524,26091842,10
5525,26099798,10
5526,26107331,10
5527,26107507,10
5528,26152188,10
5529,26165213,10
5530,26197762,10
5531,26243402,10
5532,26288026,10
5533,26321273,10
5534,26424880,10
5535,26525162,10
5536,26531584,10
5537,26567214,10
5538,26597399,10
5539,26661492,10
5540,26692328,10
5541,26714550,10
5542,26738901,10
5543,26969290,10
5544,32153596,10
5545,27135344,10
5546,27183171,10
5547,27186362,10
5548,27248995,10
5549,28735625,10
5550,27418750,10
5551,27426837,10
5552,27539472,10
5553,27542801,10
5554,27545318,10
5555,27573053,10
5556,28767719,10
5557,27576852,10
5558,27632137,10
5559,27658627,10
5560,27678749,10
5561,27696292,10
5562,27713433,10
5563,27750762,10
5564,27751048,10
5565,28073849,10
5566,28145841,10
5567,28194460,10
5568,28220385,10
5569,28459567,10
5570,28532922,10
5571,28754096,10
5572,28769844,10
5573,28901924,10
5574,28958456,10
5575,29024130,10
5576,29048836,10
5577,29053005,10
5578,29054774,10
5579,29115282,10
5580,29229717,10
5581,29275728,10
5582,29276589,10
5583,34676070,10
5584,29281618,10
5585,29357454,10
5586,29412979,10
5587,38175888,10
5588,29481929,10
5589,40726485,10
5590,29564635,10
5591,29629076,10
5592,29673385,10
5593,29697288,10
5594,29749717,10
5595,29842425,10
5596,29916007,10
5597,29922540,10
5598,30003010,10
5599,30034420,10
5600,30360874,10
5601,30199514,10
5602,30203447,10
5603,30224486,10
5604,34501582,10
5605,34522652,10
5606,30225583,10
5607,30246558,10
5608,30340565,10
5609,30343500,10
5610,30361775,10
5611,30362048,10
5612,30544264,10
5613,30713103,10
5614,30787477,10
5615,30808083,10
5616,30904620,10
5617,30978418,10
5618,31111578,10
5619,31172346,10
5620,31244930,10
5621,31384558,10
5622,31437575,10
5623,31525982,10
5624,31529944,10
5625,32980067,10
5626,31617860,10
5627,31639187,10
5628,31647445,10
5629,31683578,10
5630,31777471,10
5631,31939333,10
5632,31969789,10
5633,32030110,10
5634,32032372,10
5635,33416006,10
5636,32125162,10
5637,32153862,10
5638,32175884,10
5639,32205986,10
5640,32206540,10
5641,32221742,10
5642,32300534,10
5643,32300664,10
5644,32422611,10
5645,32509610,10
5646,32622281,10
5647,32688916,10
5648,32775780,10
5649,32976368,10
5650,33011782,10
5651,33064265,10
5652,33092448,10
5653,33157837,10
5654,40751996,10
5655,33190929,10
5656,33364854,10
5657,33365043,10
5658,33374920,10
5659,33450559,10
5660,33505803,10
5661,33544357,10
5662,33581555,10
5663,33615475,10
5664,35083814,10
5665,33933471,10
5666,33938944,10
5667,33970409,10
5668,33981807,10
5669,41772004,10
5670,34383846,10
5671,34389362,10
5672,34468352,10
5673,34559605,10
5674,34676442,10
5675,34779776,10
5676,34860938,10
5677,34884490,10
5678,34920826,10
5679,35221079,10
5680,35223348,10
5681,35271054,10
5682,35370489,10
5683,35513695,10
5684,35537754,10
5685,35592480,10
5686,35593722,10
5687,35602392,10
5688,35677096,10
5689,35733287,10
5690,35877817,10
5691,36075401,10
5692,36265454,10
5693,36896102,10
5694,36268526,10
5695,36349386,10
5696,36386821,10
5697,36512172,10
5698,36513887,10
5699,36536632,10
5700,36573160,10
5701,37015361,10
5702,37080577,10
5703,37108004,10
5704,37125128,10
5705,37243169,10
5706,37316592,10
5707,37344784,10
5708,37383779,10
5709,37453355,10
5710,37562203,10
5711,37621721,10
5712,37625919,10
5713,37626505,10
5714,37969231,10
5715,38198987,10
5716,38314443,10
5717,38314727,10
5718,38314992,10
5719,38316582,10
5720,38403517,10
5721,38404551,10
5722,38452783,10
5723,38455027,10
5724,38686219,10
5725,38755334,10
5726,39014922,10
5727,39194710,10
5728,39214028,10
5729,40464877,10
5730,39624181,10
5731,39725808,10
5732,39781624,10
5733,39919099,10
5734,40040461,10
5735,40055452,10
5736,40173163,10
5737,40187760,10
5738,40220277,10
5739,40223919,10
5740,40365542,10
5741,40390445,10
5742,40657950,10
5743,40487883,10
5744,40631404,10
5745,40692733,10
5746,40772201,10
5747,40896745,10
5748,41074286,10
5749,41119647,10
5750,41165688,10
5751,41313408,10
5752,41366579,10
5753,41453274,10
5754,41634953,10
5755,41790102,10
5756,42519,11
5757,8143410,11
5758,13401806,11
5759,13671684,11
5760,14000935,11
5761,14301824,11
5762,14691594,11
5763,17041204,11
5764,48025,12
5765,48854,13
5766,607621,13
5767,646676,13
5768,693886,13
5769,819462,13
5770,846806,13
5771,1056544,13
5772,1237809,13
5773,1390653,13
5774,1504160,13
5775,1796065,13
5776,1965533,13
5777,2122976,13
5778,3329105,13
5779,3424174,13
5780,3560065,13
5781,3608357,13
5782,3922893,13
5783,4238678,13
5784,4383121,13
5785,4452612,13
5786,4900949,13
5787,32068642,13
5788,5484020,13
5789,5599753,13
5790,5679153,13
5791,5728184,13
5792,5812525,13
5793,5817061,13
5794,6016010,13
5795,7360312,13
5796,7396080,13
5797,12098219,13
5798,8111430,13
5799,8226224,13
5800,9057375,13
5801,9523249,13
5802,9564249,13
5803,9858970,13
5804,13945877,13
5805,11491973,13
5806,11651698,13
5807,11719253,13
5808,11965173,13
5809,12132857,13
5810,33905733,13
5811,12937565,13
5812,13281245,13
5813,14291934,13
5814,13667761,13
5815,13682716,13
5816,13818246,13
5817,14922449,13
5818,35383365,13
5819,15139309,13
5820,15143620,13
5821,15543186,13
5822,15712919,13
5823,16706156,13
5824,16739453,13
5825,16776701,13
5826,21602626,13
5827,16895120,13
5828,17208509,13
5829,17542222,13
5830,17601959,13
5831,17843315,13
5832,18028843,13
5833,18133963,13
5834,18578104,13
5835,19898611,13
5836,19898652,13
5837,19898703,13
5838,20161941,13
5839,20842888,13
5840,21110064,13
5841,21707175,13
5842,21799533,13
5843,22307101,13
5844,22319789,13
5845,22481109,13
5846,22695516,13
5847,23351990,13
5848,23425043,13
5849,23680418,13
5850,41482248,13
5851,24425463,13
5852,24495100,13
5853,24613695,13
5854,24614788,13
5855,24707352,13
5856,24861626,13
5857,24941145,13
5858,24963455,13
5859,25465714,13
5860,25474643,13
5861,25475166,13
5862,25548962,13
5863,25915022,13
5864,26149419,13
5865,27161632,13
5866,27168169,13
5867,27186025,13
5868,27794550,13
5869,28996238,13
5870,28996531,13
5871,29829770,13
5872,41542690,13
5873,29869683,13
5874,30068032,13
5875,30196531,13
5876,30218033,13
5877,30494773,13
5878,30781355,13
5879,31038908,13
5880,31844365,13
5881,31878502,13
5882,32151122,13
5883,32562481,13
5884,32976419,13
5885,33195817,13
5886,33248461,13
5887,33762935,13
5888,33766731,13
5889,33798203,13
5890,33819343,13
5891,34134842,13
5892,34892683,13
5893,36015894,13
5894,36025376,13
5895,36162510,13
5896,36753868,13
5897,37034474,13
5898,37646260,13
5899,38321380,13
5900,38741048,13
5901,39070415,13
5902,39484422,13
5903,39867011,13
5904,40727259,13
5905,40935277,13
5906,40939372,13
5907,40958308,13
5908,41001373,13
5909,41125825,13
5910,41397841,13
5911,50108,14
5912,1117012,14
5913,1367921,14
5914,17237652,14
5915,1900295,14
5916,2790464,14
5917,3376438,14
5918,6130771,14
5919,40654016,14
5920,8164001,14
5921,9123783,14
5922,10967969,14
5923,15672648,14
5924,16669517,14
5925,17681911,14
5926,17819977,14
5927,18262838,14
5928,18614841,14
5929,19134696,14
5930,19307737,14
5931,19488023,14
5932,19551057,14
5933,21627445,14
5934,22085040,14
5935,22538941,14
5936,23302096,14
5937,24756646,14
5938,32569315,14
5939,25177471,14
5940,25322435,14
5941,25470965,14
5942,25718334,14
5943,25763306,14
5944,26800518,14
5945,28959401,14
5946,34931195,14
5947,31830476,14
5948,32007520,14
5949,33395349,14
5950,33703473,14
5951,34413101,14
5952,34888876,14
5953,34997462,14
5954,35022971,14
5955,39322599,14
5956,39777229,14
5957,40034557,14
5958,41689534,14
5959,56906,15
5960,141883,15
5961,307683,15
5962,30925117,15
5963,40244081,15
5964,907042,15
5965,951717,15
5966,1036380,15
5967,1194273,15
5968,29756045,15
5969,27981308,15
5970,1538897,15
5971,1679907,15
5972,28924228,15
5973,1766590,15
5974,2768087,15
5975,4235751,15
5976,2047800,15
5977,2251675,15
5978,2307288,15
5979,2581742,15
5980,39375505,15
5981,2684366,15
5982,2991042,15
5983,2995311,15
5984,3121907,15
5985,3233645,15
5986,3503751,15
5987,3767649,15
5988,3782377,15
5989,3910069,15
5990,6359005,15
5991,23626903,15
5992,15049602,15
5993,26866079,15
5994,4947934,15
5995,5240595,15
5996,5818402,15
5997,6077849,15
5998,6078171,15
5999,19322127,15
6000,6164789,15
6001,6276127,15
6002,6286013,15
6003,6450927,15
6004,6311347,15
6005,6479588,15
6006,6573451,15
6007,6593909,15
6008,6695397,15
6009,6807714,15
6010,6842202,15
6011,7051923,15
6012,7066882,15
6013,7079897,15
6014,7356709,15
6015,7382486,15
6016,7387049,15
6017,7976045,15
6018,8088928,15
6019,8100111,15
6020,8113565,15
6021,32990612,15
6022,32991338,15
6023,8238644,15
6024,8563600,15
6025,8747852,15
6026,8855338,15
6027,9041203,15
6028,9122758,15
6029,10146308,15
6030,10245118,15
6031,10257022,15
6032,10406230,15
6033,10406871,15
6034,10693618,15
6035,10693945,15
6036,10879374,15
6037,11036411,15
6038,11562247,15
6039,11674924,15
6040,12155319,15
6041,12194911,15
6042,12343742,15
6043,12354345,15
6044,12672860,15
6045,12886239,15
6046,12898553,15
6047,13010122,15
6048,13030048,15
6049,13049841,15
6050,13249742,15
6051,13295838,15
6052,13656100,15
6053,13834097,15
6054,13835405,15
6055,13946748,15
6056,14019835,15
6057,14110345,15
6058,14120804,15
6059,14141365,15
6060,24285915,15
6061,14634253,15
6062,14669766,15
6063,31173676,15
6064,15112408,15
6065,15199957,15
6066,15304153,15
6067,15349454,15
6068,15457086,15
6069,15457148,15
6070,15457271,15
6071,15462929,15
6072,15535282,15
6073,15577391,15
6074,15714832,15
6075,15715074,15
6076,15724418,15
6077,32961784,15
6078,16040880,15
6079,16172988,15
6080,16307823,15
6081,16366795,15
6082,16512001,15
6083,16773318,15
6084,16910953,15
6085,16912546,15
6086,16935398,15
6087,16974718,15
6088,16988992,15
6089,17148085,15
6090,17174331,15
6091,17379690,15
6092,17401000,15
6093,17405518,15
6094,18286646,15
6095,18287596,15
6096,18287956,15
6097,17494422,15
6098,17585061,15
6099,17585712,15
6100,17633295,15
6101,17843820,15
6102,17711163,15
6103,17765129,15
6104,17871062,15
6105,17873311,15
6106,17874546,15
6107,17934644,15
6108,17950293,15
6109,18058232,15
6110,18178838,15
6111,18220286,15
6112,18488439,15
6113,18623649,15
6114,18710290,15
6115,18801313,15
6116,18875622,15
6117,18936994,15
6118,32550895,15
6119,19346523,15
6120,19554327,15
6121,19587068,15
6122,19949931,15
6123,19669461,15
6124,19761428,15
6125,19898594,15
6126,19901405,15
6127,19901490,15
6128,20159396,15
6129,20188317,15
6130,20188338,15
6131,20297176,15
6132,20320559,15
6133,20345350,15
6134,20349705,15
6135,20653608,15
6136,21374846,15
6137,21512237,15
6138,21777949,15
6139,22218278,15
6140,22220660,15
6141,22268329,15
6142,22327981,15
6143,22366916,15
6144,22459877,15
6145,22586787,15
6146,22641971,15
6147,22644587,15
6148,22644746,15
6149,22821817,15
6150,22847807,15
6151,22879976,15
6152,22880859,15
6153,22884922,15
6154,22941588,15
6155,22954724,15
6156,23085792,15
6157,23158915,15
6158,23273252,15
6159,25545290,15
6160,23498303,15
6161,23518856,15
6162,41783305,15
6163,23609280,15
6164,23629454,15
6165,23693085,15
6166,23841326,15
6167,23864897,15
6168,23867628,15
6169,23869237,15
6170,23869948,15
6171,23870329,15
6172,23872077,15
6173,23875218,15
6174,23875578,15
6175,23887580,15
6176,23873438,15
6177,23960050,15
6178,24018852,15
6179,24061603,15
6180,24201261,15
6181,24534505,15
6182,24536274,15
6183,24696776,15
6184,24723417,15
6185,24841502,15
6186,24952989,15
6187,24989016,15
6188,25039842,15
6189,25252906,15
6190,25478415,15
6191,25543306,15
6192,25714004,15
6193,25893146,15
6194,25971343,15
6195,26002595,15
6196,26210155,15
6197,38968085,15
6198,26677156,15
6199,26715300,15
6200,26728608,15
6201,39860730,15
6202,26767420,15
6203,26773669,15
6204,26774242,15
6205,26844747,15
6206,26867679,15
6207,27105112,15
6208,27181367,15
6209,27192799,15
6210,27193079,15
6211,27193585,15
6212,27212289,15
6213,27193408,15
6214,27213887,15
6215,27214422,15
6216,27217694,15
6217,27272091,15
6218,27539013,15
6219,27781670,15
6220,27810167,15
6221,27810300,15
6222,27949438,15
6223,27964548,15
6224,28075560,15
6225,28255593,15
6226,36267303,15
6227,28300036,15
6228,28736949,15
6229,34108571,15
6230,28902844,15
6231,28980577,15
6232,29002056,15
6233,29047450,15
6234,29452397,15
6235,29509523,15
6236,29533382,15
6237,29561870,15
6238,29562004,15
6239,29641425,15
6240,29874769,15
6241,29999429,15
6242,30039340,15
6243,30084620,15
6244,30084679,15
6245,30103899,15
6246,30364426,15
6247,30367138,15
6248,33040065,15
6249,30522151,15
6250,30885571,15
6251,30978803,15
6252,31048950,15
6253,31307497,15
6254,31403729,15
6255,31644793,15
6256,32512926,15
6257,32814930,15
6258,32839338,15
6259,31835283,15
6260,31858291,15
6261,32422878,15
6262,32440230,15
6263,32371801,15
6264,32542257,15
6265,32546109,15
6266,32546885,15
6267,32655890,15
6268,32676734,15
6269,32782082,15
6270,32879933,15
6271,32889666,15
6272,33030321,15
6273,33056773,15
6274,33897466,15
6275,33897708,15
6276,33897911,15
6277,33898255,15
6278,33898651,15
6279,33908117,15
6280,34052067,15
6281,34092140,15
6282,34196216,15
6283,34229277,15
6284,34525339,15
6285,34558137,15
6286,34590287,15
6287,34676179,15
6288,39384534,15
6289,35007341,15
6290,35010197,15
6291,35010199,15
6292,35215969,15
6293,35216754,15
6294,35299205,15
6295,35425237,15
6296,41444326,15
6297,36234068,15
6298,36679190,15
6299,36796981,15
6300,36859600,15
6301,36933829,15
6302,36977357,15
6303,36977915,15
6304,36978550,15
6305,37235693,15
6306,37236551,15
6307,37326662,15
6308,37495357,15
6309,37589263,15
6310,37590076,15
6311,37822754,15
6312,38153699,15
6313,38275652,15
6314,38320757,15
6315,38737156,15
6316,41258883,15
6317,38789871,15
6318,41582986,15
6319,39214162,15
6320,39360832,15
6321,39382235,15
6322,39383389,15
6323,40963729,15
6324,40020375,15
6325,40253760,15
6326,40322714,15
6327,40359675,15
6328,40500863,15
6329,40888407,15
6330,41079292,15
6331,41565305,15
6332,41630906,15
6333,41708658,15
6334,41783631,15
6335,41866244,15
6336,65878,16
6337,279804,16
6338,449080,16
6339,454306,16
6340,681723,16
6341,3120473,16
6342,3161827,16
6343,10803761,16
6344,12605334,16
6345,14119685,16
6346,14876035,16
6347,15925403,16
6348,17971132,16
6349,19113510,16
6350,19785614,16
6351,19999791,16
6352,24395718,16
6353,25234669,16
6354,33795065,16
6355,83700,17
6356,1522440,17
6357,2364547,17
6358,2518207,17
6359,3244708,17
6360,6310982,17
6361,6422064,17
6362,8308308,17
6363,35933792,17
6364,11180616,17
6365,12151765,17
6366,12153179,17
6367,12849029,17
6368,12866957,17
6369,15359058,17
6370,16736261,17
6371,17614290,17
6372,18628446,17
6373,18961751,17
6374,19130407,17
6375,19588567,17
6376,20886173,17
6377,21145340,17
6378,21517119,17
6379,22404841,17
6380,22783096,17
6381,23484039,17
6382,23662958,17
6383,23679907,17
6384,24442949,17
6385,25683608,17
6386,26826605,17
6387,27833903,17
6388,29603025,17
6389,30687996,17
6390,30772126,17
6391,30780768,17
6392,31403755,17
6393,32013639,17
6394,33161506,17
6395,34191485,17
6396,34868888,17
6397,35443474,17
6398,38892815,17
6399,39937436,17
6400,41636047,17
6401,41784976,17
6402,85270,18
6403,263399,18
6404,286672,18
6405,1338212,18
6406,31302383,18
6407,785650,18
6408,805264,18
6409,1112596,18
6410,1215943,18
6411,1767257,18
6412,1947268,18
6413,2394760,18
6414,2917966,18
6415,3196604,18
6416,4140590,18
6417,4527685,18
6418,5489378,18
6419,7356413,18
6420,7362298,18
6421,8414264,18
6422,20398186,18
6423,23399430,18
6424,10692085,18
6425,11161151,18
6426,11808782,18
6427,12108233,18
6428,13137736,18
6429,14023601,18
6430,16063425,18
6431,17237124,18
6432,17379921,18
6433,17471581,18
6434,17837586,18
6435,18086044,18
6436,18202018,18
6437,19193948,18
6438,19372177,18
6439,19380457,18
6440,20431838,18
6441,20572096,18
6442,21260043,18
6443,22228005,18
6444,36828340,18
6445,22395679,18
6446,22513857,18
6447,22531221,18
6448,22810433,18
6449,22828214,18
6450,22879928,18
6451,22952388,18
6452,23135015,18
6453,23274855,18
6454,23331890,18
6455,24061299,18
6456,24161023,18
6457,24310960,18
6458,24564707,18
6459,24863657,18
6460,25098188,18
6461,25223873,18
6462,25369996,18
6463,25436344,18
6464,25865038,18
6465,26364202,18
6466,26424527,18
6467,26631527,18
6468,26650990,18
6469,26916162,18
6470,27183472,18
6471,27213416,18
6472,27311443,18
6473,27921251,18
6474,28068802,18
6475,28558702,18
6476,29356683,18
6477,29826105,18
6478,30361416,18
6479,31217927,18
6480,36306376,18
6481,32152105,18
6482,32348098,18
6483,32398830,18
6484,32536335,18
6485,32655080,18
6486,36976949,18
6487,38764233,18
6488,33921019,18
6489,34113640,18
6490,34355245,18
6491,34677160,18
6492,34904415,18
6493,34926063,18
6494,35048886,18
6495,35216875,18
6496,35577076,18
6497,36266753,18
6498,36281524,18
6499,36375287,18
6500,36403272,18
6501,37596161,18
6502,37969872,18
6503,38691799,18
6504,40604378,18
6505,41760997,18
6506,89015,19
6507,25904675,19
6508,13390928,19
6509,1989174,19
6510,3518763,19
6511,3888564,19
6512,11067058,19
6513,4403448,19
6514,6714366,19
6515,7660761,19
6516,8297603,19
6517,35603465,19
6518,11655674,19
6519,11904154,19
6520,14271555,19
6521,19160420,19
6522,13797601,19
6523,13904125,19
6524,35453874,19
6525,14963437,19
6526,16190029,19
6527,22801665,19
6528,17171428,19
6529,17337240,19
6530,17544132,19
6531,17842686,19
6532,17985271,19
6533,21502945,19
6534,22788801,19
6535,23562823,19
6536,24113137,19
6537,24228866,19
6538,24942281,19
6539,25977551,19
6540,26440741,19
6541,26859473,19
6542,27792401,19
6543,27597447,19
6544,28478474,19
6545,29231705,19
6546,39682426,19
6547,31433842,19
6548,35304283,19
6549,36377667,19
6550,36619307,19
6551,39712335,19
6552,37323435,19
6553,37700725,19
6554,39396192,19
6555,108058,20
6556,18104380,20
6557,217281,20
6558,239018,20
6559,4469724,20
6560,26921196,20
6561,13680839,20
6562,369360,20
6563,15450919,20
6564,439435,20
6565,16436967,20
6566,28729236,20
6567,547234,20
6568,41145756,20
6569,617562,20
6570,678990,20
6571,710144,20
6572,4646989,20
6573,35343482,20
6574,1333791,20
6575,29124361,20
6576,1251223,20
6577,31347665,20
6578,31348798,20
6579,32040414,20
6580,1100597,20
6581,1113013,20
6582,7233556,20
6583,1129073,20
6584,1142938,20
6585,1378010,20
6586,18585525,20
6587,25259385,20
6588,1410856,20
6589,1493384,20
6590,19557999,20
6591,19621250,20
6592,19628415,20
6593,2232026,20
6594,2612285,20
6595,3938206,20
6596,3975346,20
6597,2788447,20
6598,2893594,20
6599,38933003,20
6600,2915374,20
6601,2994003,20
6602,5566399,20
6603,13280031,20
6604,15867349,20
6605,18714714,20
6606,3345866,20
6607,7963897,20
6608,3495421,20
6609,3716137,20
6610,19570990,20
6611,39519104,20
6612,3754456,20
6613,4553773,20
6614,13786893,20
6615,4052534,20
6616,4066198,20
6617,5124492,20
6618,21641377,20
6619,5318170,20
6620,32073188,20
6621,5533672,20
6622,7495513,20
6623,5794924,20
6624,21661518,20
6625,21661829,20
6626,6126578,20
6627,6487376,20
6628,23448059,20
6629,6533816,20
6630,6655583,20
6631,24790823,20
6632,29093655,20
6633,13666092,20
6634,7787600,20
6635,24548407,20
